"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Atp5g33",2.0210332562185e-41,0.481229229871059,0.982,0.882,3.63563672461147e-37,"12","Atp5g3"
"Gpc33",2.43724420465607e-41,0.477381233503114,0.656,0.28,4.3843585997558e-37,"12","Gpc3"
"Myh112",7.5312905775974e-41,0.473598188940179,0.878,0.387,1.354803862004e-36,"12","Myh11"
"Uba23",7.76201127491138e-41,0.605182540546147,0.896,0.659,1.39630820824381e-36,"12","Uba2"
"Gnb42",9.78274086660873e-41,0.616297773942686,0.756,0.452,1.75981725449424e-36,"12","Gnb4"
"Rbms33",1.15367329111594e-40,0.526168342715752,0.606,0.272,2.07534288338847e-36,"12","Rbms3"
"Cox7c3",1.3202796576413e-40,0.425921760128444,0.986,0.941,2.37505107613094e-36,"12","Cox7c"
"Spry23",1.63095833327339e-40,0.817888634804081,0.679,0.379,2.93393094572551e-36,"12","Spry2"
"Ccnd21",2.10811607521202e-40,0.687889324192372,0.955,0.848,3.7922900076989e-36,"12","Ccnd2"
"Parm13",3.77262031692754e-40,0.558385323930336,0.683,0.323,6.78656668812095e-36,"12","Parm1"
"Selm1",4.2128301430021e-40,0.532425534503627,0.919,0.767,7.57846014424647e-36,"12","Selm"
"Pde5a2",5.43394307759148e-40,0.532889371931146,0.606,0.27,9.77512020227932e-36,"12","Pde5a"
"Naalad21",7.87459103215517e-40,0.397682531739278,0.425,0.14,1.41656018077439e-35,"12","Naalad2"
"Lpl3",1.03360217779254e-39,0.496420216011936,0.706,0.332,1.859346957631e-35,"12","Lpl"
"Trpv2",1.12973965501498e-39,0.44386136439815,0.398,0.126,2.03228866540645e-35,"12","Trpv2"
"Bcas32",1.14806127178961e-39,0.650765078968197,0.602,0.299,2.06524742182232e-35,"12","Bcas3"
"Zak2",1.30400722337636e-39,0.5830952958981,0.837,0.512,2.34577859413173e-35,"12","Zak"
"Ppargc1b",1.34492100381541e-39,0.462844245757167,0.425,0.143,2.41937839376354e-35,"12","Ppargc1b"
"Rem11",2.01997307646055e-39,0.431706558204979,0.348,0.098,3.63372956724488e-35,"12","Rem1"
"Trp53i114",2.56598505628695e-39,0.562997328238129,0.706,0.343,4.61595051775459e-35,"12","Trp53i11"
"2010107E04Rik3",3.74544346577171e-39,0.476436705779049,0.937,0.841,6.73767825057674e-35,"12","2010107E04Rik"
"Cryab3",4.32501156137434e-39,0.365672856877184,0.805,0.383,7.78026329775629e-35,"12","Cryab"
"Pcolce1",4.66285606343743e-39,0.415773626931271,0.529,0.208,8.38801177251759e-35,"12","Pcolce"
"Ntrk22",5.65498755743812e-39,0.560165351403541,0.498,0.189,1.01727571170754e-34,"12","Ntrk2"
"Nab11",6.14332878889308e-39,0.596409585414151,0.774,0.533,1.10512341583398e-34,"12","Nab1"
"Camk2n12",8.52434017622586e-39,0.656708378933354,0.624,0.313,1.53344355430127e-34,"12","Camk2n1"
"Acta23",8.87897324911397e-39,0.331902507728985,0.973,0.709,1.59723849778311e-34,"12","Acta2"
"Mif3",8.93802179005175e-39,0.673590523592992,0.887,0.731,1.60786073981241e-34,"12","Mif"
"Sox51",1.08892229703568e-37,0.461869561894977,0.493,0.195,1.95886232013749e-33,"12","Sox5"
"Ebf22",1.22831321723637e-37,0.396979597079899,0.48,0.18,2.20961264648651e-33,"12","Ebf2"
"Arhgef253",1.6260376016093e-37,0.495072867570135,0.57,0.26,2.92507904153497e-33,"12","Arhgef25"
"Rpl211",2.15610699276122e-37,0.350185718052729,0.991,0.963,3.87862086927817e-33,"12","Rpl21"
"Prkg12",3.62730455153729e-37,0.503854645476062,0.557,0.246,6.52515815776043e-33,"12","Prkg1"
"Cd2481",4.31526049258507e-37,0.444098614390305,0.443,0.161,7.76272210011128e-33,"12","Cd248"
"Atp5a13",6.44965439291334e-37,0.434838585226776,0.968,0.895,1.16022832874118e-32,"12","Atp5a1"
"Ntm",1.1891749808811e-36,0.304770310832298,0.258,0.058,2.13920687310702e-32,"12","Ntm"
"Tmem512",2.12234048351764e-36,0.433271574404873,0.62,0.276,3.81787829579988e-32,"12","Tmem51"
"4930523C07Rik3",7.63574126971769e-36,0.751041986899833,0.824,0.563,1.37359349700951e-31,"12","4930523C07Rik"
"Gpc1",8.14563653625575e-36,0.309761311513481,0.281,0.07,1.46531855650705e-31,"12","Gpc1"
"Map7d22",8.63302906937239e-36,0.437087772109095,0.416,0.143,1.5529955992894e-31,"12","Map7d2"
"Parp8",1.06171038126422e-35,0.456184761178166,0.394,0.137,1.90991080485621e-31,"12","Parp8"
"Ccnd12",3.27293403183766e-35,0.669772604357838,0.724,0.417,5.88768102987276e-31,"12","Ccnd1"
"Cacna1c1",3.67008696429505e-35,0.411670610819926,0.43,0.156,6.60211944007037e-31,"12","Cacna1c"
"Slc38a112",4.49008293861191e-35,0.388220093690246,0.471,0.175,8.07721019826897e-31,"12","Slc38a11"
"Mapre22",5.30431721135086e-35,0.525446467603088,0.697,0.403,9.54193623149906e-31,"12","Mapre2"
"Crip12",5.49845628928447e-35,0.42097705291134,0.995,0.95,9.89117301879384e-31,"12","Crip1"
"Fam162a2",9.65350538029568e-35,0.551858719441871,0.833,0.653,1.73656908286139e-30,"12","Fam162a"
"Cox5b3",1.00373259227575e-34,0.392287838442129,0.977,0.914,1.80561456024485e-30,"12","Cox5b"
"Ndufs73",2.6604806724635e-34,0.481633073976746,0.887,0.769,4.7859386816946e-30,"12","Ndufs7"
"Ech13",7.45397253717022e-34,0.506173308223923,0.9,0.76,1.34089511971155e-29,"12","Ech1"
"Uqcr113",1.15574659216153e-33,0.400722596948072,0.977,0.909,2.07907254463938e-29,"12","Uqcr11"
"Ctdspl2",1.18206308530254e-33,0.563068346474767,0.597,0.319,2.12641328415073e-29,"12","Ctdspl"
"Atp5c13",1.91788786363131e-33,0.37867377222359,0.968,0.883,3.45008847788636e-29,"12","Atp5c1"
"Sdc23",3.05977684760666e-33,0.410498400029917,0.697,0.33,5.50423257115961e-29,"12","Sdc2"
"Cnn22",3.34538147916547e-33,0.475024433062731,0.792,0.504,6.01800674287076e-29,"12","Cnn2"
"Mdk1",4.42162207736442e-33,0.396924510483702,0.516,0.207,7.95405595497086e-29,"12","Mdk"
"Arhgap42",4.64832853109495e-33,0.423725691177098,0.398,0.147,8.3618781945867e-29,"12","Arhgap42"
"Cd631",5.54014437670396e-33,0.505291763932027,0.959,0.822,9.96616571925276e-29,"12","Cd63"
"Pten1",6.87690938033004e-33,0.577043195380214,0.873,0.708,1.23708722842757e-28,"12","Pten"
"Lgalsl2",8.43816334008277e-33,0.556090956075968,0.701,0.445,1.51794120324749e-28,"12","Lgalsl"
"Serping13",1.03183402062269e-32,0.430184229663956,0.792,0.434,1.85616621969815e-28,"12","Serping1"
"Myo1b2",1.19504335588417e-32,0.622857978493923,0.733,0.507,2.14976349290003e-28,"12","Myo1b"
"Nbl11",1.26987207728939e-32,0.456951211471479,0.484,0.208,2.28437287983588e-28,"12","Nbl1"
"Wbp52",2.30059491699425e-32,0.524474256700642,0.932,0.802,4.13854019618096e-28,"12","Wbp5"
"Ddr22",2.74857092060458e-32,0.363179828287909,0.457,0.183,4.94440422907558e-28,"12","Ddr2"
"Blmh2",3.47036548139167e-32,0.563184222738549,0.842,0.671,6.24284046447548e-28,"12","Blmh"
"Mt22",7.77478476126929e-32,0.723074221344161,0.448,0.172,1.39860603070473e-27,"12","Mt2"
"Fam65b",8.62423267433698e-32,0.320977162672523,0.258,0.066,1.55141321578648e-27,"12","Fam65b"
"Aoc32",1.15024797759084e-31,0.419474163623352,0.919,0.648,2.06918108688816e-27,"12","Aoc3"
"Sort12",1.48539128012576e-31,0.490220362107129,0.624,0.332,2.67207037381822e-27,"12","Sort1"
"Cspg42",2.09273013867701e-31,0.439036397844168,0.62,0.29,3.76461224646607e-27,"12","Cspg4"
"Uqcr103",4.60538705524653e-31,0.408518270898465,0.964,0.89,8.28463077368298e-27,"12","Uqcr10"
"Lcmt21",6.63117850204532e-31,0.640266916270731,0.452,0.183,1.19288270073293e-26,"12","Lcmt2"
"Trpc31",7.18974133315423e-31,0.377404569170575,0.38,0.136,1.29336256842111e-26,"12","Trpc3"
"Cacna1d",7.89010414371315e-31,0.335663247491616,0.276,0.075,1.41935083441256e-26,"12","Cacna1d"
"Arhgef173",8.52840324941411e-31,0.591305470182874,0.575,0.318,1.5341744605371e-26,"12","Arhgef17"
"Hspb23",3.00835438155166e-30,0.414821479299394,0.683,0.32,5.41172869697329e-26,"12","Hspb2"
"Rrad2",5.69778017724622e-30,0.764418780523886,0.738,0.414,1.02497367608482e-25,"12","Rrad"
"Ndufa133",6.09838133341299e-30,0.352059477199018,0.991,0.907,1.09703781806766e-25,"12","Ndufa13"
"Mfge82",1.08873497700814e-29,0.4253271252964,0.955,0.83,1.95852535013994e-25,"12","Mfge8"
"Cox6c3",1.09420226976201e-29,0.313085325140378,0.991,0.947,1.96836046307489e-25,"12","Cox6c"
"Itgb53",1.43952723263994e-29,0.449734655099443,0.52,0.247,2.58956553879599e-25,"12","Itgb5"
"Gpcpd1",1.56429954798755e-29,0.497288045882114,0.769,0.569,2.8140184568748e-25,"12","Gpcpd1"
"Etv11",1.97988144307693e-29,0.404029928149979,0.434,0.179,3.5616087279511e-25,"12","Etv1"
"5730508B09Rik2",3.74136140361875e-29,0.563881148675131,0.765,0.556,6.73033502896978e-25,"12","5730508B09Rik"
"Ncald",5.21630159130076e-29,0.37649750308077,0.38,0.143,9.38360493259094e-25,"12","Ncald"
"Errfi12",7.58607866585127e-29,0.534189960808449,0.833,0.55,1.36465969119999e-24,"12","Errfi1"
"Bach12",1.66259563841476e-28,0.568665625122016,0.656,0.423,2.99084329394431e-24,"12","Bach1"
"Cystm12",2.46190151352454e-28,0.508089231468036,0.552,0.283,4.4287146326793e-24,"12","Cystm1"
"Cacna2d12",2.47217626266872e-28,0.41017669383308,0.543,0.263,4.44719787891476e-24,"12","Cacna2d1"
"Atp5k3",2.74355207634941e-28,0.340742811543317,0.968,0.882,4.93537583014496e-24,"12","Atp5k"
"Pde1a2",3.49468566068611e-28,0.463729509133918,0.52,0.248,6.28659003500825e-24,"12","Pde1a"
"Sept83",3.53952408194795e-28,0.478710872551294,0.633,0.383,6.36724987101617e-24,"12","Sept8"
"Limd12",3.91888080889436e-28,0.505038280863304,0.719,0.476,7.04967468712006e-24,"12","Limd1"
"Ssbp22",3.98917574982197e-28,0.433645430487697,0.67,0.405,7.17612825635474e-24,"12","Ssbp2"
"Myl62",5.74070560256225e-28,0.272604452073621,0.995,0.961,1.03269553084492e-23,"12","Myl6"
"Ndufb83",9.40383406128506e-28,0.382850676718935,0.973,0.853,1.69165570928457e-23,"12","Ndufb8"
"Hrc3",9.58914013308552e-28,0.376382820816834,0.484,0.209,1.72499041854075e-23,"12","Hrc"
"Txndc111",1.06182728043949e-27,0.886635534228345,0.665,0.42,1.91012109478261e-23,"12","Txndc11"
"Cap23",1.1519506927505e-27,0.342486871055224,0.407,0.162,2.07224410118887e-23,"12","Cap2"
"AW0117381",1.31010509565544e-27,0.582560268134106,0.484,0.234,2.35674805657457e-23,"12","AW011738"
"Mamdc22",1.90675693376884e-27,0.456321259784474,0.52,0.246,3.43006504815677e-23,"12","Mamdc2"
"Ndufb93",2.45564757878155e-27,0.355440565451109,0.964,0.89,4.41746442947013e-23,"12","Ndufb9"
"Usmg53",2.62999520090487e-27,0.40230685283489,0.937,0.869,4.73109836690776e-23,"12","Usmg5"
"Snhg183",2.69187274558906e-27,0.39947608237112,0.71,0.37,4.84240988204017e-23,"12","Snhg18"
"Tbc1d12",3.13676724739548e-27,0.564531550936726,0.643,0.41,5.64273060133973e-23,"12","Tbc1d1"
"Cox6b13",5.17298048639489e-27,0.328295145626589,0.986,0.918,9.30567459697577e-23,"12","Cox6b1"
"Rap1a2",6.94510459568412e-27,0.367159734031101,0.95,0.799,1.24935486571762e-22,"12","Rap1a"
"Smarca52",6.99051456401695e-27,0.764124864631763,0.824,0.727,1.25752366492101e-22,"12","Smarca5"
"Sgpp1",8.81573022202815e-27,0.439649174537144,0.439,0.205,1.58586170964064e-22,"12","Sgpp1"
"Metrnl1",1.53696151891716e-26,0.650440415483308,0.462,0.214,2.76484007638007e-22,"12","Metrnl"
"Ndn3",1.60469605998512e-26,0.496599181240641,0.638,0.407,2.88668774230724e-22,"12","Ndn"
"Rarres23",1.91041923198924e-26,0.331136679801795,0.715,0.341,3.43665315642544e-22,"12","Rarres2"
"Igfbp73",2.02052807647461e-26,0.28114363922884,0.995,0.675,3.63472795677018e-22,"12","Igfbp7"
"Ajuba",2.64593951706119e-26,0.369981505321346,0.294,0.097,4.75978059724138e-22,"12","Ajuba"
"Suco",3.41622938846011e-26,0.508734792549632,0.62,0.411,6.14545504690089e-22,"12","Suco"
"Slc25a32",4.76872424341081e-26,0.362486047116958,0.982,0.923,8.5784580414717e-22,"12","Slc25a3"
"Atp5o3",4.97145842708404e-26,0.330434675369101,0.932,0.862,8.94315656448149e-22,"12","Atp5o"
"Fam132a",6.57990147332007e-26,0.321266005707284,0.385,0.156,1.18365847603555e-21,"12","Fam132a"
"Vdac13",7.23363996812001e-26,0.365836554828357,0.91,0.757,1.30125949386511e-21,"12","Vdac1"
"Naca2",7.33405265162057e-26,0.294295300001818,0.986,0.943,1.31932273150002e-21,"12","Naca"
"Prkcdbp2",8.64268525814546e-26,0.458342711459204,0.919,0.86,1.55473265108779e-21,"12","Prkcdbp"
"Arvcf",2.34019210153894e-25,0.330921409319209,0.321,0.114,4.20977157145839e-21,"12","Arvcf"
"Ubb",2.79764906036411e-25,0.340665269321495,0.995,0.966,5.03269089468899e-21,"12","Ubb"
"Cstb1",4.68598957869371e-25,0.70534376241628,0.783,0.639,8.42962665311211e-21,"12","Cstb"
"Eps8",5.28704102565082e-25,0.347297433688651,0.262,0.081,9.51085810104327e-21,"12","Eps8"
"Eprs1",6.94396470259236e-25,0.714631963028041,0.765,0.618,1.24914981034934e-20,"12","Eprs"
"Cyc13",1.16574324924889e-24,0.381924226759446,0.86,0.731,2.09705553107384e-20,"12","Cyc1"
"Oaz2",1.16985933666132e-24,0.380388339468685,0.873,0.766,2.10445996072005e-20,"12","Oaz2"
"Ctnna32",2.01519818369742e-24,0.342851773156921,0.403,0.169,3.62514001265328e-20,"12","Ctnna3"
"Fam110b1",2.10295525839971e-24,0.309186321533163,0.339,0.128,3.78300621433523e-20,"12","Fam110b"
"Cwc251",2.27028535970023e-24,0.676466956425121,0.611,0.42,4.08401633356475e-20,"12","Cwc25"
"Slc6a9",2.71595055769171e-24,0.284595925714036,0.262,0.081,4.88572345823162e-20,"12","Slc6a9"
"Mlf13",2.84849194667375e-24,0.41012278161555,0.652,0.37,5.12415216287141e-20,"12","Mlf1"
"Atp2b12",5.91245295571625e-24,0.429205509415246,0.919,0.814,1.0635911622038e-19,"12","Atp2b1"
"Ndufb103",6.25185052213333e-24,0.384376105346127,0.891,0.828,1.12464539042656e-19,"12","Ndufb10"
"Aig1",8.23130504207244e-24,0.424300628581854,0.575,0.366,1.48072946401841e-19,"12","Aig1"
"Dad11",8.95491116656384e-24,0.689225473603177,0.968,0.878,1.61089896975317e-19,"12","Dad1"
"Idh3b3",1.62895026875438e-23,0.368992004171398,0.783,0.618,2.93031863846225e-19,"12","Idh3b"
"Suclg13",2.81538137364635e-23,0.397822366385029,0.814,0.694,5.06458955305242e-19,"12","Suclg1"
"Cobll12",3.47359082273084e-23,0.43875920036825,0.638,0.406,6.24864253101051e-19,"12","Cobll1"
"Impdh22",4.16082081046104e-23,0.808906011785317,0.715,0.588,7.48490055593836e-19,"12","Impdh2"
"Cycs3",4.34543028079164e-23,0.504446713459497,0.86,0.769,7.81699453211608e-19,"12","Cycs"
"Sept62",4.79949946924675e-23,0.351310696061781,0.48,0.246,8.63381959522799e-19,"12","Sept6"
"Cox7b3",5.24437368069103e-23,0.361676260026951,0.941,0.856,9.43410381419509e-19,"12","Cox7b"
"Cnrip11",6.11473597164075e-23,0.34808387125283,0.385,0.17,1.09997985393845e-18,"12","Cnrip1"
"Ndufa123",7.7539492248581e-23,0.359554028785679,0.882,0.806,1.39485792605972e-18,"12","Ndufa12"
"Sub1",8.50001949217722e-23,0.430314708115721,0.941,0.895,1.52906850644776e-18,"12","Sub1"
"Maged21",8.88234561240419e-23,0.606824202887883,0.887,0.76,1.59784515221539e-18,"12","Maged2"
"Klf93",1.24320197596391e-22,0.4738088328307,0.878,0.725,2.23639603456148e-18,"12","Klf9"
"C1qtnf23",1.35899677302018e-22,0.349906518939343,0.466,0.22,2.444699294986e-18,"12","C1qtnf2"
"2010111I01Rik2",2.06105214161719e-22,0.456036267653328,0.683,0.484,3.70762669755517e-18,"12","2010111I01Rik"
"Arhgap6",2.40020689827955e-22,0.365252642969817,0.376,0.165,4.31773218931509e-18,"12","Arhgap6"
"Fbxl172",3.27581038136976e-22,0.423411412291629,0.579,0.38,5.89285529504606e-18,"12","Fbxl17"
"Tril1",3.58469049062953e-22,0.402291129472186,0.407,0.191,6.44849972359346e-18,"12","Tril"
"Pgf",4.82604704542884e-22,0.452760017930017,0.407,0.191,8.68157603002194e-18,"12","Pgf"
"Atp5f13",5.25074848330088e-22,0.307970084187584,0.973,0.893,9.44557144660996e-18,"12","Atp5f1"
"Dgkg2",5.70186885197135e-22,0.353850802714686,0.335,0.134,1.02570918778113e-17,"12","Dgkg"
"Nr4a32",6.10522750628116e-22,0.586397088958067,0.575,0.35,1.09826937610492e-17,"12","Nr4a3"
"Spats2l3",6.86454321351529e-22,0.436271025829596,0.593,0.38,1.23486267867927e-17,"12","Spats2l"
"Hnrnpa2b11",7.59141696280997e-22,0.442601841418807,0.964,0.906,1.36561999743989e-17,"12","Hnrnpa2b1"
"Adrbk2",9.05682709872043e-22,0.300565598891571,0.29,0.104,1.62923262678882e-17,"12","Adrbk2"
"Gla1",1.36096608301418e-21,0.594071656628157,0.448,0.227,2.44824188673421e-17,"12","Gla"
"Wnt5b2",1.43015141165227e-21,0.43633104950131,0.466,0.231,2.57269937442127e-17,"12","Wnt5b"
"Ppp1r12c2",1.78741916404289e-21,0.409113518654321,0.801,0.68,3.21538833419676e-17,"12","Ppp1r12c"
"Uqcrq3",1.84770851236815e-21,0.338016988786782,0.959,0.893,3.32384284289907e-17,"12","Uqcrq"
"Cox7a24",1.87974259272148e-21,0.285439716364805,0.973,0.921,3.38146895004667e-17,"12","Cox7a2"
"C1s12",1.92443043655412e-21,0.337566860004047,0.575,0.287,3.46185791231721e-17,"12","C1s1"
"Sfxn1",3.79678789637379e-21,0.38218767431532,0.466,0.259,6.83004174678682e-17,"12","Sfxn1"
"Slc6a17",6.26480265874243e-21,0.261181507956934,0.253,0.084,1.12697535028118e-16,"12","Slc6a17"
"Rgs7bp2",1.10459856438663e-20,0.36296740047098,0.543,0.286,1.98706235747511e-16,"12","Rgs7bp"
"Ccdc803",1.20712194055103e-20,0.334702033549297,0.756,0.536,2.17149165885724e-16,"12","Ccdc80"
"Ndufab13",1.39213853444223e-20,0.284716724900706,0.91,0.825,2.50431800960813e-16,"12","Ndufab1"
"Irs21",1.54241259156443e-20,0.482632464056996,0.511,0.272,2.77464601096525e-16,"12","Irs2"
"Gucy1a2",1.99081468772019e-20,0.326151598635869,0.29,0.11,3.58127654173985e-16,"12","Gucy1a2"
"Tbx32",2.23452144026435e-20,0.446954358743397,0.48,0.258,4.01968061889155e-16,"12","Tbx3"
"Ppp1r12a2",3.21118026091851e-20,0.397992713923674,0.801,0.62,5.77659217136631e-16,"12","Ppp1r12a"
"Bcar32",3.32569599831361e-20,0.581058968533125,0.48,0.283,5.98259453136636e-16,"12","Bcar3"
"Ndufa53",3.57629253776677e-20,0.28235648579375,0.932,0.823,6.43339264618864e-16,"12","Ndufa5"
"Cnnm22",4.04879480794833e-20,0.392356449979646,0.371,0.168,7.28337698001825e-16,"12","Cnnm2"
"Eva1b3",4.53965346846441e-20,0.38451176986969,0.833,0.731,8.16638262442062e-16,"12","Eva1b"
"Ntf32",6.03419450605254e-20,0.374680951112431,0.398,0.188,1.08549124969379e-15,"12","Ntf3"
"Ndufb23",6.84328905267397e-20,0.335970433205357,0.896,0.795,1.23103926768552e-15,"12","Ndufb2"
"Ate1",1.10366466937434e-19,0.391229344680714,0.606,0.443,1.9853823737375e-15,"12","Ate1"
"Ptges3l2",1.17543463927576e-19,0.316471906437069,0.484,0.242,2.11448937259317e-15,"12","Ptges3l"
"Sdhc3",1.30737507447777e-19,0.354632233705154,0.778,0.628,2.35183702147807e-15,"12","Sdhc"
"Eif5a1",1.47644487784528e-19,0.383182561870726,0.964,0.898,2.65597669075587e-15,"12","Eif5a"
"Chchd103",2.0064624484645e-19,0.450013900927177,0.611,0.351,3.60942529854279e-15,"12","Chchd10"
"Ngfrap13",2.52443674647191e-19,0.379810368270613,0.742,0.609,4.54120926322832e-15,"12","Ngfrap1"
"Sobp1",2.52928337654082e-19,0.309418520326167,0.335,0.145,4.54992786605929e-15,"12","Sobp"
"Vstm41",2.60437347460165e-19,0.301895904850672,0.253,0.09,4.6850074434609e-15,"12","Vstm4"
"Maff2",2.9128135412799e-19,0.767677923939537,0.661,0.488,5.23986027940842e-15,"12","Maff"
"Atp2a23",3.06970495205806e-19,0.27462992803329,0.882,0.783,5.52209223825724e-15,"12","Atp2a2"
"Enpep2",4.77985081346262e-19,0.311632804443225,0.357,0.16,8.59847362833792e-15,"12","Enpep"
"Arhgef6",4.79429195802342e-19,0.328140813868736,0.321,0.138,8.62445180328832e-15,"12","Arhgef6"
"Mir143hg1",4.95695514376432e-19,0.359700579202729,0.294,0.114,8.91706660811763e-15,"12","Mir143hg"
"Impact1",5.85613783908072e-19,0.419272277619055,0.457,0.255,1.05346063587223e-14,"12","Impact"
"Cox6a12",6.75650378660808e-19,0.317346531671929,0.919,0.853,1.21542746617293e-14,"12","Cox6a1"
"Ndufb63",2.04126920711942e-18,0.334148459173889,0.824,0.752,3.67203917668713e-14,"12","Ndufb6"
"Hmgn33",2.07895593449148e-18,0.396845632140177,0.824,0.736,3.73983383055673e-14,"12","Hmgn3"
"Mtus11",2.2942881996635e-18,0.418854496364507,0.606,0.447,4.12719504237467e-14,"12","Mtus1"
"Ccrl21",2.70270355433641e-18,0.680447728821652,0.498,0.293,4.86189342389576e-14,"12","Ccrl2"
"Rock12",2.82748319449505e-18,0.331404103303762,0.891,0.786,5.08635951857715e-14,"12","Rock1"
"Abt11",4.73664303206601e-18,0.98183833876032,0.475,0.302,8.52074715038354e-14,"12","Abt1"
"Malat13",4.75911577756608e-18,0.374971326836152,1,0.987,8.56117337226362e-14,"12","Malat1"
"Rps2",5.15026614205864e-18,0.266616773146583,0.982,0.956,9.26481376294928e-14,"12","Rps2"
"Hnrnpa11",6.35206763275887e-18,0.356302473475898,0.896,0.822,1.14267344645699e-13,"12","Hnrnpa1"
"Trpc1",6.41251267609668e-18,0.320202761011081,0.326,0.148,1.15354690530303e-13,"12","Trpc1"
"Idh23",6.57549148708447e-18,0.319223937901441,0.878,0.753,1.18286516361162e-13,"12","Idh2"
"Pth1r1",8.44125483831108e-18,0.296249593050574,0.33,0.15,1.51849733286378e-13,"12","Pth1r"
"Emd1",1.18485490684752e-17,0.481718228735689,0.715,0.579,2.131435491928e-13,"12","Emd"
"Tspan17",1.60272304976747e-17,0.357817560838371,0.407,0.223,2.88313849422671e-13,"12","Tspan17"
"Fam69a",1.75600970811308e-17,0.357238108561864,0.507,0.328,3.15888586392462e-13,"12","Fam69a"
"Cd3021",1.76720013622969e-17,0.367869636412895,0.434,0.243,3.1790163250636e-13,"12","Cd302"
"Rhoj2",1.91415710449139e-17,0.355731280481073,0.81,0.683,3.44337721526956e-13,"12","Rhoj"
"Ptprk",2.05233762946906e-17,0.308714883758568,0.38,0.198,3.69195016165189e-13,"12","Ptprk"
"Usp21",2.3125355288843e-17,0.413848879390942,0.475,0.277,4.16002016290997e-13,"12","Usp2"
"Plxnb2",2.37466360758824e-17,0.307774198344689,0.416,0.227,4.27178236369048e-13,"12","Plxnb2"
"Serpinh12",2.39038070627866e-17,0.320865466271753,0.959,0.877,4.30005585252469e-13,"12","Serpinh1"
"Mdh23",3.02757076008487e-17,0.294475183930654,0.9,0.821,5.44629704031668e-13,"12","Mdh2"
"Fbl1",3.20614563319105e-17,0.414233109586615,0.624,0.514,5.76753537954738e-13,"12","Fbl"
"Hspe11",3.43114139096732e-17,0.358174494753975,0.869,0.788,6.17228024821111e-13,"12","Hspe1"
"Dock10",3.88718086718204e-17,0.284498445143708,0.276,0.111,6.99264966197377e-13,"12","Dock10"
"Acyp21",4.52524931478907e-17,0.32235153997995,0.579,0.41,8.14047099237405e-13,"12","Acyp2"
"Il1r11",4.98088816615854e-17,0.317207349498691,0.394,0.208,8.9601197221026e-13,"12","Il1r1"
"Dlc13",5.23011897559611e-17,0.420162317003805,0.824,0.686,9.40846102519984e-13,"12","Dlc1"
"Hes13",5.2925261028234e-17,0.520871738283663,0.891,0.719,9.52072520636901e-13,"12","Hes1"
"Cacnb22",5.58280877944839e-17,0.340934434597403,0.339,0.157,1.00429147133497e-12,"12","Cacnb2"
"Vcl2",6.28016598139004e-17,0.347062251139339,0.756,0.609,1.12973905839225e-12,"12","Vcl"
"Hspa91",6.5678604324817e-17,0.327364175530061,0.729,0.597,1.18149241319913e-12,"12","Hspa9"
"Ppp1r12b2",8.49660587556955e-17,0.264361570494748,0.588,0.333,1.52845443095621e-12,"12","Ppp1r12b"
"Gem2",1.84143304868088e-16,0.599259008997106,0.57,0.382,3.31255391127203e-12,"12","Gem"
"Kcnb11",1.95659551210391e-16,0.296366522171328,0.357,0.173,3.51971966672372e-12,"12","Kcnb1"
"Oxct13",2.32955199267655e-16,0.343986040581592,0.665,0.478,4.19063107962585e-12,"12","Oxct1"
"Frmd61",2.41655952963197e-16,0.334622548748285,0.385,0.201,4.34714893785496e-12,"12","Frmd6"
"Pdgfa2",3.97263660965086e-16,0.392077354960168,0.652,0.47,7.14637599710093e-12,"12","Pdgfa"
"Rhobtb31",4.11239349365947e-16,0.403599199201712,0.511,0.35,7.39778465574401e-12,"12","Rhobtb3"
"Glipr21",4.4177725373517e-16,0.314452997453098,0.357,0.178,7.94713101744197e-12,"12","Glipr2"
"Acadm3",7.35946647705705e-16,0.308789517410376,0.692,0.559,1.32389442455779e-11,"12","Acadm"
"Serpinb1a",7.66842331292911e-16,0.527542243985656,0.529,0.37,1.37947266976282e-11,"12","Serpinb1a"
"Mrpl231",8.29219496850241e-16,0.351487007342706,0.751,0.707,1.4916829528839e-11,"12","Mrpl23"
"Cbx31",8.41915187145108e-16,0.31956933634168,0.837,0.781,1.51452123015534e-11,"12","Cbx3"
"Fuom3",8.44959436484155e-16,0.306338549350224,0.412,0.224,1.51999753029135e-11,"12","Fuom"
"Khdrbs32",8.75038760009602e-16,0.35806874896193,0.579,0.394,1.57410722538127e-11,"12","Khdrbs3"
"Lzts2",1.0280285602576e-15,0.32805243491423,0.62,0.485,1.8493205770474e-11,"12","Lzts2"
"Nrarp1",1.37200987865037e-15,0.500243217893735,0.738,0.615,2.46810857070415e-11,"12","Nrarp"
"Pik3ca1",1.38807941569184e-15,0.387570873783961,0.548,0.409,2.49701606088805e-11,"12","Pik3ca"
"Fermt22",1.442356693252e-15,0.296374351493447,0.937,0.858,2.59465545549102e-11,"12","Fermt2"
"Bmpr1a3",2.41604406420086e-15,0.260494151041582,0.52,0.302,4.34622166709093e-11,"12","Bmpr1a"
"1110001J03Rik1",3.41539045126285e-15,0.363390168399517,0.706,0.614,6.14394588277674e-11,"12","1110001J03Rik"
"Cog72",4.0607733286441e-15,0.310959780425837,0.416,0.238,7.30492514089787e-11,"12","Cog7"
