"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gstm52",1.49201565950058e-05,0.459864119254829,0.511,0.237,0.275172448081692,"7","Gstm5"
"Adgrl1",1.54774201651786e-05,0.257207135743623,0.333,0.12,0.28545006010639,"7","Adgrl1"
"Igfbp32",1.59510376316732e-05,0.735484661057435,0.289,0.097,0.294184987040948,"7","Igfbp3"
"Glipr21",1.70024848144383e-05,0.328571084087889,0.378,0.145,0.313576827432686,"7","Glipr2"
"Atxn7l3b1",1.71494464472867e-05,0.3768492750319,0.8,0.472,0.316287240827308,"7","Atxn7l3b"
"Hmgn12",1.73139774609531e-05,0.379085950014251,0.844,0.622,0.319321686312358,"7","Hmgn1"
"Vkorc12",1.75758747826421e-05,0.330377018976244,0.6,0.289,0.324151858616268,"7","Vkorc1"
"Wls1",1.89763541219028e-05,0.260624942680073,0.533,0.239,0.349980899070252,"7","Wls"
"Setbp1",1.97961430659908e-05,0.258137095386784,0.289,0.094,0.365100266566068,"7","Setbp1"
"Cmtm32",2.00785617590406e-05,0.343623472410272,0.511,0.237,0.370308914521986,"7","Cmtm3"
"Ctsz2",2.03603137519512e-05,0.298379056879682,0.8,0.459,0.375505266527235,"7","Ctsz"
"Sde2",2.07350668278938e-05,0.290819153918537,0.333,0.12,0.382416837506846,"7","Sde2"
"Grn3",2.10812391889614e-05,0.422823462115706,0.644,0.363,0.388801294362015,"7","Grn"
"Cst32",2.26221453125561e-05,0.448253188435397,0.978,0.754,0.417220225999473,"7","Cst3"
"Foxp21",2.31725248593501e-05,0.35795392048954,0.289,0.096,0.427370875980993,"7","Foxp2"
"Itpripl21",2.32697014262458e-05,0.319093219377465,0.533,0.246,0.429163103404251,"7","Itpripl2"
"Klhl131",2.41702023032771e-05,0.444181426043992,0.311,0.111,0.445771041079339,"7","Klhl13"
"Sept2",2.55678717941916e-05,0.402302182927123,0.756,0.471,0.471548259500275,"7","Sept2"
"Ngfrap11",2.65213373702978e-05,0.300355478353555,0.667,0.349,0.489133025120402,"7","Ngfrap1"
"Lipa1",2.70954303939305e-05,0.410914525886188,0.4,0.176,0.499721022755261,"7","Lipa"
"Obsl1",2.77463525157727e-05,0.286573576617868,0.289,0.099,0.511725979448395,"7","Obsl1"
"Tspan33",2.77546754546339e-05,0.330837106256007,0.644,0.35,0.511879479409813,"7","Tspan3"
"Hic11",2.82506655433971e-05,0.410838149785909,0.311,0.111,0.521027024616873,"7","Hic1"
"Laptm4a2",2.9641162912701e-05,0.439070733680698,0.889,0.622,0.546671967598944,"7","Laptm4a"
"Snrpc",2.99280433557446e-05,0.30899093893281,0.644,0.351,0.551962903609998,"7","Snrpc"
"Ptov12",3.02723915731962e-05,0.399394464806677,0.756,0.484,0.558313717784458,"7","Ptov1"
"Ckap43",3.03169238532979e-05,0.415509927694984,0.622,0.346,0.559135026626373,"7","Ckap4"
"Itga8",3.04123570497615e-05,0.269587009399273,0.267,0.084,0.560895101068751,"7","Itga8"
"Mtus11",3.22589987060203e-05,0.335779516869715,0.467,0.201,0.594952713135133,"7","Mtus1"
"Casc41",3.52479544649665e-05,0.308872021510241,0.311,0.112,0.650078024197377,"7","Casc4"
"Nsa2",3.53324114073392e-05,0.323621545780191,0.933,0.639,0.651635663585557,"7","Nsa2"
"Lamp22",3.78208522486778e-05,0.433839360489923,0.689,0.406,0.697529978022365,"7","Lamp2"
"Hsp90b14",3.79939234251573e-05,0.433208759338685,0.911,0.615,0.700721929730175,"7","Hsp90b1"
"Gns",4.01615560764768e-05,0.312777889612439,0.289,0.102,0.740699578718461,"7","Gns"
"Mex3b",4.10849586119098e-05,0.331345155145699,0.267,0.088,0.757729891679453,"7","Mex3b"
"Ehmt22",4.17403714324348e-05,0.329127708075777,0.333,0.126,0.769817670328396,"7","Ehmt2"
"Cacnb31",4.24760150970526e-05,0.26437051610398,0.267,0.088,0.78338514643494,"7","Cacnb3"
"Pdgfrb",4.29143870359011e-05,0.345966664850627,0.444,0.185,0.791470040103123,"7","Pdgfrb"
"Rnase44",4.34516211351408e-05,0.332352396974806,0.444,0.188,0.801378248595401,"7","Rnase4"
"Nfib1",4.53055766828646e-05,0.414848664007122,0.889,0.617,0.835570750762072,"7","Nfib"
"Tor2a1",4.67921099132195e-05,0.327375182833466,0.378,0.156,0.862986883129508,"7","Tor2a"
"Tvp23b",4.86817562797159e-05,0.354147633004204,0.333,0.134,0.897837631066801,"7","Tvp23b"
"Tsn",5.23047488678316e-05,0.367433791332829,0.622,0.363,0.964656483369418,"7","Tsn"
"Lpl2",5.23164035925409e-05,0.577766113303973,0.6,0.325,0.964871431457231,"7","Lpl"
"Prrc11",5.73240856406501e-05,0.265528561600377,0.4,0.166,1,"7","Prrc1"
"Zrsr2",5.94176122868377e-05,0.292159192973847,0.422,0.184,1,"7","Zrsr2"
"Ppic3",6.62813097743584e-05,0.396000814458315,0.8,0.562,1,"7","Ppic"
"Ftl11",6.7169156032471e-05,0.27741117919227,1,0.87,1,"7","Ftl1"
"Pmepa12",6.75500549127394e-05,0.251438405783902,0.8,0.468,1,"7","Pmepa1"
"Igf12",6.84928633091784e-05,0.407479281181398,0.444,0.206,1,"7","Igf1"
"Pld32",6.94438797403647e-05,0.32639311219215,0.333,0.128,1,"7","Pld3"
"Rpn23",7.09080811152214e-05,0.303637188935114,0.6,0.316,1,"7","Rpn2"
"Sdc41",7.09445355560918e-05,0.277249642022775,0.333,0.129,1,"7","Sdc4"
"Dnajc252",7.55854144840362e-05,0.318614050735401,0.289,0.104,1,"7","Dnajc25"
"Tm2d21",7.69180150958033e-05,0.351739315138332,0.556,0.304,1,"7","Tm2d2"
"Sec22b1",7.95169569568098e-05,0.275011870185372,0.489,0.232,1,"7","Sec22b"
"Lrpap11",8.34801559138249e-05,0.261876190142509,0.6,0.317,1,"7","Lrpap1"
"Ado",8.38170619550047e-05,0.365053528453333,0.289,0.11,1,"7","Ado"
"Sec61b2",8.82025162342296e-05,0.323471708014581,0.889,0.588,1,"7","Sec61b"
"Mtdh1",8.94844409504826e-05,0.280191786815723,0.733,0.415,1,"7","Mtdh"
"Adamts101",9.24528910524812e-05,0.252953857826673,0.444,0.197,1,"7","Adamts10"
"Ilk",9.9338174437874e-05,0.313713627055027,0.644,0.37,1,"7","Ilk"
"Dguok",0.000106211604877114,0.320425019188633,0.4,0.179,1,"7","Dguok"
"Cdc42ep52",0.000107065608660688,0.310626487162013,0.489,0.237,1,"7","Cdc42ep5"
"C1qtnf62",0.000109524546537121,0.286376379169469,0.578,0.305,1,"7","C1qtnf6"
"Socs3",0.000113351252940333,0.444571954632383,0.422,0.196,1,"7","Socs3"
"Id21",0.000124274603050679,0.554019573056931,0.467,0.24,1,"7","Id2"
"Gata62",0.000125835464761044,0.252065889185765,0.511,0.234,1,"7","Gata6"
"Csnk1d",0.000128727183855993,0.307048719536749,0.4,0.181,1,"7","Csnk1d"
"Hnrnpll",0.00013246921508175,0.263359578386745,0.333,0.133,1,"7","Hnrnpll"
"Frmd61",0.000133572194799906,0.39390878192829,0.333,0.14,1,"7","Frmd6"
"P4hb4",0.00013445510305302,0.281276989194349,0.778,0.467,1,"7","P4hb"
"Slc25a36",0.000138238741704545,0.298913231773717,0.378,0.162,1,"7","Slc25a36"
"Cnot2",0.000144823091911229,0.271395127707244,0.378,0.165,1,"7","Cnot2"
"Tgfb31",0.000155430753572538,0.266162071739329,0.311,0.119,1,"7","Tgfb3"
"Golga71",0.000155555082664764,0.31039376969618,0.444,0.213,1,"7","Golga7"
"Pdlim22",0.000165492079081051,0.39650783218459,0.533,0.285,1,"7","Pdlim2"
"Sncaip1",0.000165727975200924,0.31036839440815,0.267,0.096,1,"7","Sncaip"
"Mgat2",0.000185282971197462,0.269795248725794,0.444,0.211,1,"7","Mgat2"
"Tfam",0.000186213549762458,0.302428011256276,0.267,0.099,1,"7","Tfam"
"Crebbp1",0.000190850709991036,0.352306900853582,0.489,0.247,1,"7","Crebbp"
"Rbms11",0.000194788752529395,0.300438341602158,0.667,0.399,1,"7","Rbms1"
"Rhoq2",0.000196914929388662,0.430469667285616,0.378,0.176,1,"7","Rhoq"
"Por1",0.000203987465355709,0.260124222406184,0.289,0.112,1,"7","Por"
"Sp3",0.000213642958646061,0.330267830332369,0.444,0.208,1,"7","Sp3"
"Tmed33",0.000214747008118602,0.359641826441974,0.622,0.354,1,"7","Tmed3"
"Ap2a22",0.000217681099384969,0.2865084761077,0.533,0.275,1,"7","Ap2a2"
"Mbtps1",0.000220135023716727,0.295749035430606,0.4,0.182,1,"7","Mbtps1"
"Smim72",0.000222395281725231,0.263622437659819,0.533,0.288,1,"7","Smim7"
"Smarcd2",0.000223903276362722,0.301441053557956,0.267,0.101,1,"7","Smarcd2"
"Spin1",0.000224326879721209,0.298380274332446,0.4,0.187,1,"7","Spin1"
"Pcbd2",0.000225825753332297,0.289754549545048,0.378,0.172,1,"7","Pcbd2"
"Tuba1a2",0.000238797834547134,0.334573684481712,0.911,0.666,1,"7","Tuba1a"
"Kifap3",0.000238825536432415,0.277066220535223,0.333,0.133,1,"7","Kifap3"
"Ddr21",0.000240364317337419,0.264471574622926,0.333,0.137,1,"7","Ddr2"
"Ssr32",0.000253546095065157,0.380595807661921,0.644,0.372,1,"7","Ssr3"
"Ddx3x",0.000254148220483619,0.25087012420418,0.622,0.334,1,"7","Ddx3x"
"Cirbp",0.000254189661555739,0.259268221604722,0.689,0.406,1,"7","Cirbp"
"Pdcd4",0.000254681603455247,0.304931234181822,0.444,0.221,1,"7","Pdcd4"
"Fkbp73",0.000256072991517699,0.376318117345523,0.467,0.24,1,"7","Fkbp7"
"Ostc2",0.000264987564464801,0.276138737015106,0.778,0.465,1,"7","Ostc"
"Hcfc1",0.000274493533053394,0.291896932243574,0.267,0.1,1,"7","Hcfc1"
"Fam213b",0.000274839298163406,0.265999752676625,0.289,0.111,1,"7","Fam213b"
"Sh3pxd2b1",0.000281141336783871,0.272159018253046,0.333,0.14,1,"7","Sh3pxd2b"
"Kdelr23",0.000284438986549823,0.308596690561447,0.711,0.444,1,"7","Kdelr2"
"Kif3a",0.000294285930790579,0.329031365652387,0.267,0.104,1,"7","Kif3a"
"Wipi11",0.000296946348807236,0.365944822043853,0.4,0.191,1,"7","Wipi1"
"Pgrmc11",0.000315193715669728,0.303349176783792,0.533,0.288,1,"7","Pgrmc1"
"Srp54b1",0.000324064313037272,0.317632303949598,0.533,0.303,1,"7","Srp54b"
"Cstb2",0.000327481318019566,0.284777213338228,0.511,0.265,1,"7","Cstb"
"Prdx43",0.000344086938105605,0.460616748352283,0.689,0.444,1,"7","Prdx4"
"Tmed102",0.000356108155319542,0.285167522975015,0.822,0.539,1,"7","Tmed10"
"Ecm13",0.000360737133825634,0.297871259123479,0.489,0.265,1,"7","Ecm1"
"Lamtor1",0.000362029158832616,0.339628031988231,0.6,0.369,1,"7","Lamtor1"
"Tram11",0.000382695368404817,0.299511605861695,0.489,0.266,1,"7","Tram1"
"Ier3ip1",0.00038501665343917,0.354718281599193,0.622,0.403,1,"7","Ier3ip1"
"Pdia32",0.000397205266252724,0.297765719869363,0.822,0.548,1,"7","Pdia3"
"Leng81",0.000408468519839764,0.272539394328764,0.422,0.204,1,"7","Leng8"
"Mat2b",0.000409716899153148,0.293585398644629,0.444,0.228,1,"7","Mat2b"
"Nrip11",0.000424733048924911,0.373880983986576,0.422,0.215,1,"7","Nrip1"
"Kdm5c",0.00043621207118192,0.258015058302813,0.267,0.102,1,"7","Kdm5c"
"Dap3",0.000463269983680086,0.273374099578859,0.556,0.307,1,"7","Dap"
"Aggf1",0.000464453742888712,0.262198080298615,0.289,0.121,1,"7","Aggf1"
"Mrc22",0.000475289014126922,0.280538201415636,0.333,0.142,1,"7","Mrc2"
"Zfp644",0.000476438980407678,0.281248079671849,0.556,0.319,1,"7","Zfp644"
"Sidt2",0.000478794541578307,0.352060662787057,0.333,0.149,1,"7","Sidt2"
"Ncbp2",0.000494294290797245,0.292667933647141,0.333,0.148,1,"7","Ncbp2"
"Fam102b2",0.00049502601960485,0.314670047225332,0.356,0.165,1,"7","Fam102b"
"Spats2l2",0.000502299942365098,0.322728205288698,0.489,0.24,1,"7","Spats2l"
"Twsg12",0.000507553983990348,0.549939883456336,0.333,0.152,1,"7","Twsg1"
"2310011J03Rik",0.000518450082517367,0.293729412780447,0.356,0.171,1,"7","2310011J03Rik"
"Camk2n12",0.000524466623872424,0.32248014986918,0.4,0.185,1,"7","Camk2n1"
"Kank21",0.000526264678419223,0.316416144855188,0.311,0.133,1,"7","Kank2"
"Adprh2",0.000527665235494902,0.326574500793817,0.422,0.211,1,"7","Adprh"
"Eprs1",0.000564728219768761,0.275069532545622,0.511,0.278,1,"7","Eprs"
"Smap1",0.00059036511186583,0.260558849484003,0.6,0.339,1,"7","Smap1"
"Klhdc2",0.000610607915821256,0.289187213466584,0.444,0.232,1,"7","Klhdc2"
"Selk2",0.000646229772386202,0.30631535878101,0.8,0.614,1,"7","Selk"
"Srpx23",0.000648872092858688,0.346716184227915,0.311,0.134,1,"7","Srpx2"
"Leprot1",0.000655828849196152,0.279470032285209,0.511,0.272,1,"7","Leprot"
"Nsrp1",0.000682324510625787,0.302806016584542,0.378,0.181,1,"7","Nsrp1"
"Scd21",0.000700342171778026,0.379088455455892,0.333,0.162,1,"7","Scd2"
"Emsy",0.000715816558079322,0.277439160276271,0.311,0.132,1,"7","Emsy"
"Kdelr12",0.000737311609974796,0.258017879428369,0.711,0.444,1,"7","Kdelr1"
"Ssbp21",0.000744768180331989,0.315746709864665,0.356,0.17,1,"7","Ssbp2"
"Ddost3",0.00078337216679429,0.270243761903226,0.644,0.396,1,"7","Ddost"
"Asph",0.000793199259973728,0.295375954068404,0.333,0.154,1,"7","Asph"
"Ube2r2",0.000798036901908321,0.269815561671451,0.6,0.371,1,"7","Ube2r2"
"Pde5a1",0.000806401228611708,0.310253500223373,0.267,0.112,1,"7","Pde5a"
"Hsd17b11",0.000839200700395936,0.305369440942182,0.333,0.154,1,"7","Hsd17b11"
"Hnrnpr1",0.000848775696413921,0.282240728156151,0.6,0.34,1,"7","Hnrnpr"
"Tigd2",0.00085449113006806,0.280615462833486,0.289,0.125,1,"7","Tigd2"
"Dnajb4",0.000880118039593359,0.343845991918278,0.356,0.169,1,"7","Dnajb4"
"Tmem2581",0.000893780015702505,0.278577870099136,0.733,0.479,1,"7","Tmem258"
"9530068E07Rik2",0.000897109953584795,0.256639267640745,0.467,0.252,1,"7","9530068E07Rik"
"Itgb53",0.000934073464681785,0.356498089366735,0.444,0.231,1,"7","Itgb5"
"Rbpj1",0.000934160661581608,0.326122383451662,0.422,0.211,1,"7","Rbpj"
"Glmp1",0.0012281603015244,0.266686646275114,0.4,0.202,1,"7","Glmp"
"Cd473",0.00123617242508962,0.364995787767898,0.6,0.361,1,"7","Cd47"
"Gsk3b",0.0012415878965268,0.267536787916389,0.644,0.413,1,"7","Gsk3b"
"Cpne3",0.00131966389159328,0.266032012506681,0.333,0.159,1,"7","Cpne3"
"Dnajc10",0.00134984750861864,0.271850027056536,0.444,0.243,1,"7","Dnajc10"
"Junb",0.00135052196038602,0.536415804234044,0.578,0.393,1,"7","Junb"
"Ubap2l",0.00153155233237511,0.263973533845662,0.578,0.362,1,"7","Ubap2l"
"Phlda11",0.0016868602337321,0.403911381390739,0.289,0.13,1,"7","Phlda1"
"Dad11",0.00173316796899946,0.25064431198122,0.844,0.594,1,"7","Dad1"
"Bckdha",0.00174542853964411,0.260005556511961,0.289,0.134,1,"7","Bckdha"
"Clip1",0.00183596072368136,0.295485830642709,0.333,0.165,1,"7","Clip1"
"Rbmxl1",0.00184434580337032,0.31010398843017,0.378,0.201,1,"7","Rbmxl1"
"Slc3a2",0.00185953142568627,0.312729414748844,0.444,0.251,1,"7","Slc3a2"
"Rsrc2",0.00188676390391132,0.322856917864999,0.556,0.353,1,"7","Rsrc2"
"Calr2",0.00189007246123156,0.316518426502796,0.778,0.578,1,"7","Calr"
"Zfp652",0.0019451734272853,0.260086483699135,0.311,0.151,1,"7","Zfp652"
"St5",0.0020134738669107,0.265490039398967,0.267,0.116,1,"7","St5"
"Sdc31",0.00202022650599536,0.291663202113532,0.333,0.165,1,"7","Sdc3"
"C1qtnf72",0.00205634163019457,0.409510867994261,0.289,0.133,1,"7","C1qtnf7"
"Ndrg2",0.00218759870487055,0.294118041532884,0.422,0.229,1,"7","Ndrg2"
"Arl31",0.00225898957225728,0.265205087209904,0.422,0.245,1,"7","Arl3"
"Il6st2",0.00296850871015816,0.269778880939186,0.4,0.217,1,"7","Il6st"
"Dbi",0.00306413976664696,0.365650331242047,0.844,0.614,1,"7","Dbi"
"Arrdc3",0.00306927153411436,0.324762297824946,0.267,0.12,1,"7","Arrdc3"
"Ctnnbl1",0.00323135012414266,0.274140096695983,0.267,0.121,1,"7","Ctnnbl1"
"Ryk1",0.00328361699292342,0.314038726871461,0.4,0.225,1,"7","Ryk"
"Acadsb1",0.0033032304204126,0.258347200388723,0.289,0.14,1,"7","Acadsb"
"Yipf41",0.00332190765652552,0.288649295842816,0.422,0.251,1,"7","Yipf4"
"Chmp4b",0.00342807197296305,0.268455506513368,0.6,0.413,1,"7","Chmp4b"
"Ccdc127",0.00365421334952781,0.2731919955208,0.311,0.162,1,"7","Ccdc127"
"Angptl42",0.00393378038457672,0.252351452401211,0.333,0.165,1,"7","Angptl4"
"Tnrc6b",0.00395499182594893,0.266413445234954,0.4,0.221,1,"7","Tnrc6b"
"Usp9x",0.00399561661420901,0.277653741617101,0.444,0.251,1,"7","Usp9x"
"Atraid3",0.00402677388472358,0.261592472182499,0.578,0.385,1,"7","Atraid"
"Bmpr1a1",0.00413789111328053,0.27397856112692,0.311,0.16,1,"7","Bmpr1a"
"Arid2",0.00427766502671744,0.254577600549467,0.267,0.126,1,"7","Arid2"
"Cux1",0.00436096838091655,0.29665001457979,0.422,0.262,1,"7","Cux1"
"Ier5l",0.00446799560463162,0.2880257732146,0.378,0.203,1,"7","Ier5l"
"Tek1",0.0048021239474442,0.26526526963234,0.4,0.224,1,"7","Tek"
"Txnip2",0.00706646019798665,0.321977584832803,0.644,0.479,1,"7","Txnip"
"Igf2r2",0.00710242380513042,0.253631852961276,0.578,0.375,1,"7","Igf2r"
"Gpbp1",0.0074947441734489,0.276663729507304,0.356,0.202,1,"7","Gpbp1"
"H1fx1",0.00780803330817883,0.272360467933953,0.356,0.204,1,"7","H1fx"
"Gadd45b1",0.00825121756711518,0.385508012902539,0.289,0.153,1,"7","Gadd45b"
"Pcbp2",0.0085488940811177,0.30313483928594,0.711,0.579,1,"7","Pcbp2"
"Eid1",0.00928722037710278,0.2774738453494,0.667,0.483,1,"7","Eid1"
"Myh11",3.6343707801296e-292,2.92912007282084,0.984,0.025,6.70287002979301e-288,"8","Myh11"
"Lmod1",1.41958674159513e-259,1.55743266849978,0.823,0.014,2.61814382752391e-255,"8","Lmod1"
"Nrip2",2.14920641618606e-256,1.49113358962461,0.726,0.005,3.96378139337194e-252,"8","Nrip2"
"Olfr558",1.14364623474325e-238,1.48914758541697,0.782,0.015,2.10922675073698e-234,"8","Olfr558"
"Actg2",8.77926504911648e-197,1.93448221113962,0.71,0.019,1.61915985300855e-192,"8","Actg2"
"Mustn1",1.02798940051181e-194,2.77547710879841,0.952,0.072,1.89592085136393e-190,"8","Mustn1"
"Mylk",7.69395754868725e-187,2.17620711389144,0.96,0.075,1.41899659070439e-182,"8","Mylk"
"Gm13889",1.23497043482875e-175,2.30714195041516,0.919,0.072,2.27765597295467e-171,"8","Gm13889"
"Kcnab1",1.54266919690185e-169,0.946489462426227,0.54,0.008,2.84514479984608e-165,"8","Kcnab1"
"Map3k7cl",1.74465367333099e-167,1.51035209869851,0.798,0.047,3.21766476972435e-163,"8","Map3k7cl"
"Itga7",2.13820694314997e-163,1.01057303374361,0.637,0.021,3.94349506525149e-159,"8","Itga7"
"Rasl11a",3.74894944753996e-162,1.91538942771838,0.79,0.05,6.91418746609795e-158,"8","Rasl11a"
"Pcp4l1",7.71944195635135e-161,1.64622639371889,0.855,0.066,1.42369668000988e-156,"8","Pcp4l1"
"Atp1b2",1.81477543166219e-158,1.15695829632841,0.718,0.036,3.34699032861457e-154,"8","Atp1b2"
"Ramp1",6.78232392987343e-158,1.52898554033493,0.766,0.048,1.25086400238656e-153,"8","Ramp1"
"Notch31",1.10980397295205e-150,1.53816890849144,0.927,0.089,2.04681146731546e-146,"8","Notch3"
"Tmem51",4.20335898361736e-149,0.921070727359364,0.597,0.021,7.7522549734855e-145,"8","Tmem51"
"Acan",3.09850876808751e-147,1.27431832212717,0.532,0.014,5.71457972098379e-143,"8","Acan"
"Sncg",1.02042064111747e-145,1.369661382512,0.508,0.012,1.88196178841295e-141,"8","Sncg"
"Olfr78",1.3358334849767e-143,0.852656409215202,0.476,0.008,2.46367769634252e-139,"8","Olfr78"
"Rcan2",1.73008892314407e-141,1.39849807611943,0.79,0.063,3.19080300095461e-137,"8","Rcan2"
"Parm1",1.08991119509742e-140,0.968914829677564,0.621,0.028,2.01012321711817e-136,"8","Parm1"
"Ccdc3",5.81336400523948e-139,0.975205519640883,0.548,0.019,1.07215872348632e-134,"8","Ccdc3"
"Cnn1",1.67889041072372e-138,1.26975743618057,0.54,0.018,3.09637758449776e-134,"8","Cnn1"
"Mark1",4.45406007330899e-134,0.915887653166991,0.613,0.029,8.21462299320377e-130,"8","Mark1"
"Rgs5",1.8307526278087e-131,2.31871820286623,0.927,0.114,3.37645707146758e-127,"8","Rgs5"
"Tagln",3.02180703204006e-131,3.39828798408284,1,0.187,5.57311870919148e-127,"8","Tagln"
"Mrvi1",2.14466756750706e-127,0.758473818862446,0.565,0.025,3.95541039475327e-123,"8","Mrvi1"
"Ano11",1.56530573262608e-126,0.834721212497743,0.524,0.019,2.88689336268228e-122,"8","Ano1"
"Ntf3",4.79787557551226e-122,0.716136114721112,0.427,0.009,8.84872192391727e-118,"8","Ntf3"
"Wnt5b",1.22723716223529e-115,0.811261846490257,0.516,0.024,2.26339349831054e-111,"8","Wnt5b"
"Cspg4",2.54435562622515e-115,0.957283536835746,0.597,0.036,4.69255508144704e-111,"8","Cspg4"
"Rgs4",2.75820287368204e-113,0.864808359630794,0.54,0.028,5.08695355993178e-109,"8","Rgs4"
"Tbx2",1.47423429174705e-111,1.15935742512857,0.645,0.051,2.71893030426909e-107,"8","Tbx2"
"Acta2",9.33307733228438e-110,3.6369735772954,1,0.272,1.72129945239321e-105,"8","Acta2"
"C1s11",2.36642432353102e-109,0.913453815567229,0.581,0.036,4.36439637988826e-105,"8","C1s1"
"Aoc3",6.96207047929802e-109,1.40992963437762,0.847,0.122,1.28401465849693e-104,"8","Aoc3"
"Synpo2",1.86304566990148e-107,0.898543350909023,0.516,0.028,3.43601512899929e-103,"8","Synpo2"
"Daam2",1.05517879932771e-106,0.777590407545414,0.508,0.026,1.9460662596001e-102,"8","Daam2"
"Casq2",1.33661962344408e-105,1.05105616511097,0.516,0.029,2.46512757151791e-101,"8","Casq2"
"Tpm2",9.22182690612323e-105,2.91408382323592,0.984,0.273,1.70078153629631e-100,"8","Tpm2"
"Reln",2.1490789005944e-104,0.656855050020906,0.339,0.005,3.96354621636625e-100,"8","Reln"
"Cox4i21",1.07619998434228e-103,1.32060850623319,0.782,0.091,1.98483563112247e-99,"8","Cox4i2"
"Hspb2",1.35468598789374e-102,1.24717388828042,0.798,0.106,2.49844736747243e-98,"8","Hspb2"
"Rgs7bp",1.93051434551118e-102,0.896511487962958,0.532,0.034,3.56044760742627e-98,"8","Rgs7bp"
"Npy1r",2.95583781855011e-102,0.503613854246899,0.306,0.003,5.45145168875197e-98,"8","Npy1r"
"Tesc",2.18577881258205e-99,1.22386951776026,0.653,0.061,4.03123186404508e-95,"8","Tesc"
"Dgkb",2.21393996595549e-99,0.570596845435752,0.298,0.003,4.08316947921171e-95,"8","Dgkb"
"Tinagl1",2.45813031581275e-97,1.50245849470573,0.919,0.165,4.53352974145346e-93,"8","Tinagl1"
"5730508B09Rik",1.60527491929917e-96,1.07609881618867,0.661,0.07,2.96060853366346e-92,"8","5730508B09Rik"
"Map7d2",5.33622122137401e-96,0.582081035595678,0.315,0.005,9.84159279858009e-92,"8","Map7d2"
"Susd5",2.30561333602538e-95,0.679071954989047,0.306,0.005,4.25224267563161e-91,"8","Susd5"
"Myl9",6.92993301220034e-95,2.74022665700598,0.976,0.308,1.27808754544011e-90,"8","Myl9"
"Slc38a11",8.63980231364615e-95,0.52124253757572,0.306,0.005,1.59343874070576e-90,"8","Slc38a11"
"Lama51",3.84777387700074e-94,0.990597067293953,0.669,0.069,7.09644936135246e-90,"8","Lama5"
"Ppp1r14a",1.23427141173455e-93,1.80317757873659,0.911,0.2,2.27636676466204e-89,"8","Ppp1r14a"
"Ntrk2",1.38504894120242e-93,0.578579128663543,0.355,0.01,2.55444576225961e-89,"8","Ntrk2"
"Gucy1a31",1.73876016482918e-93,1.33880750568919,0.952,0.183,3.20679537199446e-89,"8","Gucy1a3"
"Serpini1",6.16226996617383e-92,0.796209085076571,0.476,0.028,1.13650744986144e-87,"8","Serpini1"
"Perp",5.86672748072419e-90,0.887673688351486,0.524,0.039,1.08200054926996e-85,"8","Perp"
"Errfi1",6.2392682130712e-90,1.18668538965038,0.669,0.078,1.15070823653672e-85,"8","Errfi1"
"Zak",1.91174095675638e-89,1.15408304263768,0.742,0.105,3.52582384654579e-85,"8","Zak"
"Ndufa4l2",1.96370078933457e-88,1.71670548072619,0.831,0.147,3.62165336576975e-84,"8","Ndufa4l2"
"Ppp1r12b",1.66865149315311e-87,0.916264727190924,0.637,0.069,3.07749394882227e-83,"8","Ppp1r12b"
"Wtip",4.19933557593415e-87,1.41050473053119,0.839,0.169,7.74483460269535e-83,"8","Wtip"
"Rbpms2",4.7606671461934e-87,0.984221774143965,0.621,0.068,8.7800984177245e-83,"8","Rbpms2"
"Grip2",9.19592245255654e-86,0.519298836638874,0.282,0.005,1.696003977925e-81,"8","Grip2"
"Adcy5",2.08197862250269e-85,0.564133264550683,0.371,0.015,3.83979317348171e-81,"8","Adcy5"
"Trpv2",3.14432821602658e-84,0.451502627943732,0.29,0.006,5.79908452881782e-80,"8","Trpv2"
"Gm13861",5.92293481227169e-83,0.570192672052947,0.274,0.005,1.09236686742727e-78,"8","Gm13861"
"Pdgfa",7.24447878086879e-81,0.975133136826612,0.669,0.087,1.33609922155563e-76,"8","Pdgfa"
"Kcnmb1",3.16645467892273e-80,0.436493905594329,0.266,0.005,5.83989236433719e-76,"8","Kcnmb1"
"Mamdc2",1.77793245517217e-79,0.718823621964905,0.435,0.029,3.27904082707403e-75,"8","Mamdc2"
"Olfml2a",1.30039231683372e-78,0.774874502924306,0.532,0.049,2.39831354993643e-74,"8","Olfml2a"
"Nrarp1",2.33960061332841e-78,1.0729372430567,0.71,0.106,4.31492541116158e-74,"8","Nrarp"
"Itpk1",4.86805317041205e-78,0.607310946974025,0.387,0.021,8.97815046219095e-74,"8","Itpk1"
"Sorbs2",6.84411984837283e-78,1.52389203481655,0.766,0.14,1.2622610236354e-73,"8","Sorbs2"
"Uba2",1.26801080336005e-77,1.44650554125522,0.806,0.182,2.33859232463693e-73,"8","Uba2"
"Foxs1",1.84019823166885e-76,0.886389226652594,0.661,0.089,3.39387759866686e-72,"8","Foxs1"
"Fgl21",2.28357140150336e-76,1.09230045203951,0.613,0.075,4.21159073579264e-72,"8","Fgl2"
"Rasl12",7.14921512678347e-76,0.555399125922851,0.403,0.025,1.31852974583268e-71,"8","Rasl12"
"Hey2",7.72739487140041e-76,0.468950704439186,0.339,0.015,1.42516343613238e-71,"8","Hey2"
