"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rem13",3.51454702654262e-08,0.299611805295147,0.606,0.361,0.000648187908105255,"15","Rem1"
"Ccnd25",3.59847262949112e-08,0.422270314043744,0.862,0.625,0.000663666307057047,"15","Ccnd2"
"Spon12",4.2694343447968e-08,0.301601874876842,0.394,0.18,0.000787411776210875,"15","Spon1"
"Sept114",4.66409047593054e-08,0.39892784193686,0.926,0.723,0.000860198206475869,"15","Sept11"
"Mef2a5",5.29525369520116e-08,0.274896870235364,0.84,0.653,0.00097660363900595,"15","Mef2a"
"Fxyd12",5.73789852161637e-08,0.53363660779081,0.766,0.611,0.00105824062434171,"15","Fxyd1"
"Tax1bp1",7.42235420316962e-08,0.326149863977184,0.936,0.762,0.00136890478569057,"15","Tax1bp1"
"4921524J17Rik1",8.15373374330286e-08,0.26311891330595,0.67,0.422,0.00150379311427735,"15","4921524J17Rik"
"Lgals15",1.04739027414298e-07,0.289281663070397,1,0.891,0.00193170188260189,"15","Lgals1"
"H2afy1",1.63451345643658e-07,0.263822557322865,0.915,0.722,0.00301453316770599,"15","H2afy"
"Ech13",1.74375258221912e-07,0.25637327593511,0.926,0.765,0.00321600288738672,"15","Ech1"
"Tsc22d41",1.89971381282313e-07,0.264241871565142,0.84,0.654,0.00350364218498971,"15","Tsc22d4"
"Ubl4a",1.94907249585051e-07,0.261290122801343,0.67,0.449,0.0035946744040971,"15","Ubl4a"
"H1f02",2.54468354666938e-07,0.402063563634613,0.894,0.715,0.00469315986512234,"15","H1f0"
"Ube2n",2.75852730620091e-07,0.272954708043483,0.862,0.712,0.00508755191082633,"15","Ube2n"
"Smc32",2.84942905397661e-07,0.257818013070818,0.84,0.609,0.00525520200424906,"15","Smc3"
"Akirin2",3.32034595678635e-07,0.295119791043001,0.702,0.515,0.00612371404810106,"15","Akirin2"
"Ttc281",5.81692722589796e-07,0.262819041926274,0.862,0.687,0.0107281588827236,"15","Ttc28"
"Crtc31",7.05287015732006e-07,0.285849172433673,0.745,0.528,0.0130076084311454,"15","Crtc3"
"Slc12a22",8.13929734889871e-07,0.460714994780467,0.468,0.287,0.0150113061005739,"15","Slc12a2"
"Dtx32",1.04103997751522e-06,0.282988899995928,0.702,0.483,0.0191999003053131,"15","Dtx3"
"1810037I17Rik2",1.07594837771967e-06,0.342464290268293,0.894,0.772,0.0198437159302838,"15","1810037I17Rik"
"Pln2",2.16348725232817e-06,0.278834187368434,0.362,0.186,0.0399011953946884,"15","Pln"
"Tspo2",5.66166190437654e-06,0.265635687739648,0.957,0.806,0.104418030502417,"15","Tspo"
"Atp2b43",5.70905132895733e-06,0.267198991608154,0.638,0.448,0.10529203365996,"15","Atp2b4"
"S100a112",7.38185005862698e-06,0.264958580366634,1,0.944,0.136143460631257,"15","S100a11"
"Sema6d4",1.16266372971244e-05,0.284660972424458,0.511,0.334,0.214430071670866,"15","Sema6d"
"Trib21",1.56029390940992e-05,0.324939536948937,0.511,0.364,0.287765005712471,"15","Trib2"
"Lamb22",1.72950563761894e-05,0.302844085667177,0.691,0.529,0.318972724746061,"15","Lamb2"
"Erdr1",0.000274061309543036,0.271627986417877,0.766,0.564,1,"15","Erdr1"
"Raph12",0.000545170471693682,0.252236808943238,0.798,0.666,1,"15","Raph1"
"Gadd45b2",0.000848550298421181,0.423932477529103,0.532,0.402,1,"15","Gadd45b"
"Sostdc1",0,1.70732908606021,0.737,0.001,0,"16","Sostdc1"
"Gfra3",0,1.60318869727666,0.868,0,0,"16","Gfra3"
"Sox10",0,1.4184502127185,0.895,0.001,0,"16","Sox10"
"Foxd3",0,1.4086582899138,0.947,0,0,"16","Foxd3"
"Mpz",0,1.38957131837096,0.395,0.001,0,"16","Mpz"
"Chl1",0,1.3049794731221,0.895,0.009,0,"16","Chl1"
"Slitrk6",0,1.2578385747668,0.816,0.009,0,"16","Slitrk6"
"L1cam",0,1.14283885776606,0.842,0.003,0,"16","L1cam"
"Kcna2",0,1.13197549448263,0.789,0.005,0,"16","Kcna2"
"Erbb3",0,1.12767936591232,0.868,0.009,0,"16","Erbb3"
"Plekhb1",0,1.10279342781993,0.763,0.006,0,"16","Plekhb1"
"Nrn1",0,1.03860861595496,0.763,0.005,0,"16","Nrn1"
"Kcna1",0,1.02177967657964,0.711,0.004,0,"16","Kcna1"
"Gjc3",0,0.996277558993092,0.684,0,0,"16","Gjc3"
"Cmtm5",0,0.95774070756711,0.868,0.006,0,"16","Cmtm5"
"Csmd1",0,0.794873319336899,0.711,0.002,0,"16","Csmd1"
"Zfp536",0,0.753366884784583,0.605,0.003,0,"16","Zfp536"
"Ajap1",0,0.7155297152356,0.447,0.002,0,"16","Ajap1"
"Gm12688",0,0.709392984980479,0.658,0,0,"16","Gm12688"
"Epb41l4b",0,0.627608336480482,0.711,0.009,0,"16","Epb41l4b"
"Gal3st1",0,0.621805376375765,0.605,0.007,0,"16","Gal3st1"
"Gm2115",0,0.572910638438415,0.5,0.003,0,"16","Gm2115"
"Luzp2",0,0.570266686371051,0.5,0,0,"16","Luzp2"
"Phox2b",0,0.5022420140527,0.316,0,0,"16","Phox2b"
"Cadm2",0,0.490685521597664,0.474,0.002,0,"16","Cadm2"
"Gpr37l1",0,0.490523376166434,0.447,0.001,0,"16","Gpr37l1"
"Rxrg",0,0.485956751625871,0.526,0.004,0,"16","Rxrg"
"Stk32a",0,0.448291211830656,0.421,0.002,0,"16","Stk32a"
"Sema4f",0,0.446865220918761,0.421,0.001,0,"16","Sema4f"
"Grid2",0,0.439644573374396,0.5,0.003,0,"16","Grid2"
"Snca",0,0.414259410401013,0.5,0.002,0,"16","Snca"
"Ncam2",0,0.373162726097402,0.289,0,0,"16","Ncam2"
"Kcnh8",0,0.370988987644508,0.447,0,0,"16","Kcnh8"
"Tmprss5",0,0.355917076226304,0.342,0.001,0,"16","Tmprss5"
"Tfap2a",0,0.338452269862448,0.368,0.001,0,"16","Tfap2a"
"Igsf11",0,0.330896551532051,0.316,0.001,0,"16","Igsf11"
"Sox2",0,0.296448537597123,0.263,0,0,"16","Sox2"
"Tfap2b",0,0.275932193811046,0.289,0,0,"16","Tfap2b"
"Mal",1.20115452275195e-293,1.28147349270268,0.842,0.016,2.21528928631141e-289,"16","Mal"
"Slc35f1",1.0505188910054e-267,0.938542040179568,0.763,0.015,1.93747199068126e-263,"16","Slc35f1"
"Lrrtm1",2.72217148235852e-267,0.341048682329542,0.263,0.001,5.02050086491382e-263,"16","Lrrtm1"
"Plp1",1.29311266154169e-262,2.56395701833463,1,0.028,2.38488768168134e-258,"16","Plp1"
"Wnt6",3.70586683235515e-252,0.721422611411097,0.579,0.008,6.83473019891261e-248,"16","Wnt6"
"Col28a1",5.10197721835103e-245,0.539404919450955,0.526,0.007,9.4095765838048e-241,"16","Col28a1"
"Egfem1",4.87170488417215e-242,0.252614277080275,0.289,0.002,8.98488531787869e-238,"16","Egfem1"
"Plxnb3",8.09071793506349e-229,0.251133500132051,0.263,0.001,1.49217110876376e-224,"16","Plxnb3"
"Egfl81",6.59352879778644e-228,1.8207152264452,0.947,0.029,1.21604451617575e-223,"16","Egfl8"
"Lgi1",7.98108085716246e-223,0.506725293050607,0.316,0.002,1.47195074248647e-218,"16","Lgi1"
"Dlgap1",1.56153334908612e-215,0.886066659387945,0.684,0.015,2.87993595571953e-211,"16","Dlgap1"
"Kcna6",3.04197739848692e-214,0.986221048074623,0.763,0.019,5.61031891602944e-210,"16","Kcna6"
"Cdh19",3.95546947801315e-209,1.13592183743965,0.895,0.028,7.29507235829965e-205,"16","Cdh19"
"Ttyh1",5.30099577155732e-181,0.748355528038553,0.632,0.015,9.77662650148316e-177,"16","Ttyh1"
"Lgi4",5.64101918179097e-158,0.799742127554817,0.605,0.016,1.04037316769771e-153,"16","Lgi4"
"Aspa",4.04626753413725e-157,0.66405707960938,0.474,0.01,7.46253121320933e-153,"16","Aspa"
"Cadm41",5.56120796923392e-155,1.13888876761114,0.842,0.035,1.02565358576581e-150,"16","Cadm4"
"Aatk",6.56861639167972e-153,1.10202141310961,0.737,0.026,1.21144992111749e-148,"16","Aatk"
"Fabp72",3.22995005556288e-150,2.19320644657193,0.868,0.039,5.95699688747461e-146,"16","Fabp7"
"Srcin1",1.5019187159407e-148,0.422918319687797,0.289,0.003,2.76998868780943e-144,"16","Srcin1"
"Fign",7.87709335807788e-144,1.27911786042303,0.842,0.038,1.4527723280303e-139,"16","Fign"
"Crtac1",1.57344936362669e-140,0.275665674585906,0.263,0.003,2.9019126613367e-136,"16","Crtac1"
"Flrt3",2.10686256901184e-136,0.707004077841006,0.658,0.023,3.88568663602853e-132,"16","Flrt3"
"S100b",2.91027045813453e-135,1.35701986452077,0.921,0.05,5.36741180593751e-131,"16","S100b"
"Ptprz1",1.26352659266949e-122,1.60300734141111,0.947,0.059,2.33032209486035e-118,"16","Ptprz1"
"Reln1",3.42229449580064e-122,0.841990070702971,0.658,0.026,6.31173773860512e-118,"16","Reln"
"Insc",4.9650890046487e-116,0.664112719836041,0.605,0.023,9.15711365127359e-112,"16","Insc"
"Ngfr",2.87249012737891e-114,0.909547577733873,0.763,0.038,5.29773354192492e-110,"16","Ngfr"
"Adam23",3.29081425669531e-111,1.33464369005836,0.895,0.058,6.06924873362316e-107,"16","Adam23"
"Col9a31",3.19204345406276e-109,0.667399570882648,0.711,0.033,5.88708574232795e-105,"16","Col9a3"
"Fst",9.46373706972311e-109,1.08142979889795,0.684,0.032,1.74539702776903e-104,"16","Fst"
"Pou3f1",2.60467378405983e-107,0.484231179032999,0.342,0.007,4.80379985994155e-103,"16","Pou3f1"
"Slitrk2",5.34257014678357e-96,0.53526041261987,0.526,0.021,9.85330212171293e-92,"16","Slitrk2"
"Slc22a23",3.67527095883159e-80,0.504257061256209,0.474,0.021,6.77830222937311e-76,"16","Slc22a23"
"Fam19a51",5.60518620415955e-77,1.01223048059419,0.816,0.069,1.03376449163315e-72,"16","Fam19a5"
"Iqgap2",1.06752897729887e-75,1.42530966849675,0.895,0.088,1.96884369283231e-71,"16","Iqgap2"
"Camk2b",8.71395748848676e-73,0.646597446126811,0.474,0.023,1.60711517960161e-68,"16","Camk2b"
"Moxd11",3.4106052659218e-71,1.0872586375493,0.711,0.055,6.29017929193958e-67,"16","Moxd1"
"Fbxo71",6.5631478717656e-71,1.1799404229244,0.895,0.095,1.21044136198973e-66,"16","Fbxo7"
"Deptor",7.022750912518e-71,0.980241146620666,0.789,0.07,1.29520595079569e-66,"16","Deptor"
"Sema3b",2.48109972098635e-70,1.11105386452417,0.868,0.088,4.57589221541513e-66,"16","Sema3b"
"Cadm11",1.75166437277276e-69,1.28721789031241,0.789,0.072,3.2305946027048e-65,"16","Cadm1"
"Cnp",3.13778660121984e-64,1.37307024597866,0.947,0.125,5.78701982862976e-60,"16","Cnp"
"Col25a1",3.32684920513804e-64,0.519516487263939,0.474,0.026,6.13570798903608e-60,"16","Col25a1"
"Pdlim42",9.61569860228708e-61,1.40283349281597,0.895,0.108,1.77342329321981e-56,"16","Pdlim4"
"Gfra2",3.88237974899873e-59,1.00238177148975,0.789,0.084,7.16027297107836e-55,"16","Gfra2"
"Amph",8.21544916349945e-59,0.30717941910286,0.263,0.008,1.5151752892242e-54,"16","Amph"
"Sh2d4a",2.17669585900952e-57,0.274757874915116,0.316,0.013,4.01448017277126e-53,"16","Sh2d4a"
"Ank3",2.98272529610509e-56,1.23830685235195,0.947,0.138,5.50104026360661e-52,"16","Ank3"
"Olfml2a2",2.90286383551957e-55,1.21224696016379,0.921,0.125,5.35375177184874e-51,"16","Olfml2a"
"Cela1",3.41049751159404e-54,0.251286243300594,0.368,0.018,6.28998056063288e-50,"16","Cela1"
"Gatm",2.03243284930404e-53,1.34399474401637,0.763,0.088,3.74841590397144e-49,"16","Gatm"
"Megf91",1.06416646073076e-52,0.896549681851318,0.895,0.127,1.96264220352574e-48,"16","Megf9"
"Adgrg61",1.42990361100088e-50,0.88842731427302,0.763,0.092,2.63717122976892e-46,"16","Adgrg6"
"Nkd2",5.72876972862916e-50,1.13869415329456,0.816,0.11,1.05655700105108e-45,"16","Nkd2"
"Itgb42",7.53428219400449e-49,0.425305836666183,0.526,0.041,1.38954766504025e-44,"16","Itgb4"
"Plekha4",1.15719584963389e-48,0.727873167953489,0.605,0.057,2.13421630547978e-44,"16","Plekha4"
"Cyp2j9",2.25744025563813e-48,0.288387129098396,0.368,0.021,4.1633970634734e-44,"16","Cyp2j9"
"Itga42",2.0296441654036e-45,0.588980959119526,0.632,0.065,3.74327273425386e-41,"16","Itga4"
"Nav21",2.49923587873485e-44,0.879796297011258,0.763,0.106,4.60934073115069e-40,"16","Nav2"
"Gas2l33",8.36125429818345e-44,0.975279262792476,0.711,0.089,1.54206613021397e-39,"16","Gas2l3"
"Syngr11",1.90648671860519e-43,0.364337680459366,0.474,0.037,3.51613345512355e-39,"16","Syngr1"
"Zdhhc21",3.04661363496389e-43,0.914646910336585,0.763,0.112,5.61886952696391e-39,"16","Zdhhc2"
"Scn7a1",1.26404317217847e-42,2.08821505106078,0.974,0.23,2.33127482244876e-38,"16","Scn7a"
"Metrn1",4.153015236749e-41,1.51691645818513,0.947,0.224,7.65940600113617e-37,"16","Metrn"
"Tnik",1.27757372377471e-40,0.557769066647832,0.605,0.068,2.3562292187577e-36,"16","Tnik"
"Fam134b",2.30040346398529e-40,0.660769814467157,0.658,0.081,4.24263410862806e-36,"16","Fam134b"
"Lrrc8b",1.61825977972252e-38,0.989301386628565,0.895,0.178,2.98455651174224e-34,"16","Lrrc8b"
"Ndst3",7.45413964690448e-37,0.531696322802986,0.553,0.062,1.37476697507859e-32,"16","Ndst3"
"Tspan152",1.39429613174333e-36,0.819189060207631,0.763,0.125,2.57150035577422e-32,"16","Tspan15"
"Pdgfa4",2.79594514315605e-35,1.60609075886472,0.921,0.24,5.1565616275227e-31,"16","Pdgfa"
"Flrt1",3.9454458674131e-35,0.430552784883774,0.289,0.018,7.27658581326998e-31,"16","Flrt1"
"S100a44",9.15001635959625e-35,1.58852744328949,0.895,0.2,1.68753751720034e-30,"16","S100a4"
"Megf10",1.06996846575096e-34,0.639960567473328,0.579,0.072,1.97334284138449e-30,"16","Megf10"
"Nlgn3",3.90363777823906e-34,0.511741731416709,0.368,0.03,7.19947915440629e-30,"16","Nlgn3"
"Ctnnal1",8.23467127352019e-34,0.789212195243809,0.684,0.106,1.51872042297533e-29,"16","Ctnnal1"
"Il1rap",2.87500342171354e-33,0.617756566472569,0.711,0.118,5.30236881066627e-29,"16","Il1rap"
"Ctsc2",9.09613101859782e-33,0.476620098399051,0.5,0.055,1.67759944376e-28,"16","Ctsc"
"Epb41l31",2.87431656242685e-32,1.11960058257315,0.868,0.21,5.30110203608383e-28,"16","Epb41l3"
"Bche",5.13117991485106e-32,0.413129424492874,0.316,0.023,9.46343511695981e-28,"16","Bche"
"E130114P18Rik",4.72622694831797e-31,0.258137714511917,0.263,0.017,8.71658036078283e-27,"16","E130114P18Rik"
"Ntng1",5.0495809476204e-31,0.532416845025656,0.316,0.024,9.3129421416963e-27,"16","Ntng1"
"Gpm6b3",6.24633475576304e-31,1.69224254435685,1,0.416,1.15201151900538e-26,"16","Gpm6b"
"Hist3h2ba",2.0833340402705e-30,0.326944499137283,0.342,0.028,3.84229297047089e-26,"16","Hist3h2ba"
"Alcam",6.63927327444956e-30,1.06267967640236,0.816,0.186,1.22448117000673e-25,"16","Alcam"
"Egflam2",4.99648900319753e-29,0.473084025962694,0.579,0.083,9.2150246685972e-25,"16","Egflam"
"Hbegf2",7.04898864354841e-29,1.11792804717958,0.816,0.193,1.30004497552963e-24,"16","Hbegf"
"Adgrl31",9.40019987921117e-29,0.690806974733081,0.711,0.137,1.73367886372292e-24,"16","Adgrl3"
"Gfra1",1.29382012235378e-28,0.397840122790653,0.526,0.068,2.38619245165708e-24,"16","Gfra1"
"Vwa12",2.2843763084531e-28,0.964568688241052,0.921,0.237,4.21307522568005e-24,"16","Vwa1"
"Prnp3",5.77191998129591e-27,1.82502958099178,1,0.558,1.0645152021504e-22,"16","Prnp"
"Chadl",2.22959191339088e-26,0.506658847835123,0.5,0.069,4.1120363658668e-22,"16","Chadl"
"Col18a14",4.17493307469008e-26,1.60564109307631,1,0.454,7.69982906965091e-22,"16","Col18a1"
"Ppp1r14c1",1.06968472513799e-25,0.361628180798711,0.632,0.102,1.97281953857199e-21,"16","Ppp1r14c"
"Grb142",1.6304555728177e-25,0.66212193230797,0.737,0.158,3.00704921294768e-21,"16","Grb14"
"Ephb2",2.86526094618227e-25,0.458988361209222,0.421,0.052,5.28440076304397e-21,"16","Ephb2"
"Rassf4",5.161185505404e-25,0.365146611247141,0.368,0.04,9.51877442761659e-21,"16","Rassf4"
"Dbi3",6.5581987232078e-25,2.00205105311051,1,0.884,1.20952859052121e-20,"16","Dbi"
"Atp6v0e2",1.10496612851312e-24,0.320145578770673,0.447,0.058,2.03788903081675e-20,"16","Atp6v0e2"
"Kcnmb41",1.15524960849726e-24,0.432763011015856,0.526,0.078,2.1306268529515e-20,"16","Kcnmb4"
"F3",1.6534858441613e-24,0.340570542298654,0.368,0.04,3.04952394238668e-20,"16","F3"
"Vldlr",3.0020291253132e-24,0.563802831277994,0.711,0.147,5.53664231581513e-20,"16","Vldlr"
"Dhh1",3.2243227977544e-24,0.335376017508938,0.342,0.035,5.94661853589844e-20,"16","Dhh"
"Cyp2j6",8.92749428407029e-24,0.737583895841175,0.737,0.18,1.64649777081108e-19,"16","Cyp2j6"
"Kif21a",2.1715425421503e-23,0.445079930579588,0.421,0.055,4.0049759104878e-19,"16","Kif21a"
"Cryab2",3.77055349116407e-23,1.28854481530517,1,0.606,6.9540318037539e-19,"16","Cryab"
"Ntm3",8.57016280041226e-23,0.664885316835276,0.526,0.088,1.58059512528003e-18,"16","Ntm"
"Epb41l4a",1.51523632932491e-22,0.338317592320483,0.395,0.05,2.79455036217393e-18,"16","Epb41l4a"
"Matn22",1.74478700514179e-22,1.28295187650784,1,0.445,3.21791067358299e-18,"16","Matn2"
"P2rx7",2.96456685283243e-22,0.268353344812762,0.342,0.038,5.46755064667885e-18,"16","P2rx7"
"Mcam6",3.52824208748644e-22,0.932689727847013,0.947,0.301,6.50713688195124e-18,"16","Mcam"
"Dag13",6.7107689652023e-22,1.0738168486825,1,0.602,1.23766712025226e-17,"16","Dag1"
"Mbp1",8.61513922947435e-22,0.518297092489396,0.395,0.051,1.58889012809195e-17,"16","Mbp"
"Mmp153",2.67196535411932e-21,0.547232884058958,0.632,0.134,4.92790570260225e-17,"16","Mmp15"
"Ptpn131",6.11643104555841e-21,0.599556655491397,0.632,0.139,1.12805337773234e-16,"16","Ptpn13"
"Zfhx4",9.28079807262614e-21,0.433250734753763,0.474,0.076,1.71165758853444e-16,"16","Zfhx4"
"Itih54",1.07955820926971e-20,1.52082345201419,1,0.528,1.99102920535612e-16,"16","Itih5"
"Sema3c2",4.60041399992528e-20,0.756680486325877,0.895,0.274,8.4845435400622e-16,"16","Sema3c"
"Fez1",4.6132051147035e-20,0.271506067891208,0.316,0.036,8.50813419304767e-16,"16","Fez1"
"Gas71",5.76395378745349e-20,0.889415124888468,0.868,0.289,1.06304599702005e-15,"16","Gas7"
"Arhgef26",1.18310453884026e-19,0.490105108000826,0.526,0.104,2.1819997009831e-15,"16","Arhgef26"
"Gpc1",1.29693268164464e-19,0.430226591015025,0.421,0.066,2.3919329447572e-15,"16","Gpc1"
"Marcks3",1.42206158234144e-19,1.0460575486211,1,0.9,2.62270817631232e-15,"16","Marcks"
"Ndrg12",1.484130787201e-19,0.756384453323006,0.816,0.241,2.7371824108348e-15,"16","Ndrg1"
"Tst2",2.793509340869e-19,0.531361053042185,0.737,0.195,5.1520692773647e-15,"16","Tst"
"Acot11",4.01589551779862e-19,0.885487265938873,0.763,0.246,7.40651610347599e-15,"16","Acot1"
"Serpine25",1.92567119969736e-18,1.10071050762496,0.974,0.481,3.55151539360183e-14,"16","Serpine2"
"Chd72",2.35146929599453e-18,0.459183541845664,0.658,0.156,4.33681482260271e-14,"16","Chd7"
"Fam198b2",2.6195573813252e-18,0.966448922656408,1,0.596,4.83124967837806e-14,"16","Fam198b"
"Zeb23",3.26430145608531e-18,1.11775704687311,1,0.632,6.02035117545813e-14,"16","Zeb2"
"Sorbs11",3.6470485434199e-18,0.382049788887134,0.5,0.096,6.72625162862932e-14,"16","Sorbs1"
"Aldh1a3",3.82256291244676e-18,0.434325485147975,0.474,0.087,7.04995277942555e-14,"16","Aldh1a3"
"Klk84",4.29927682387863e-18,0.586728149545301,0.658,0.158,7.92915624627936e-14,"16","Klk8"
"Stard13",4.30818151021708e-18,0.564730473565951,0.605,0.149,7.94557915929336e-14,"16","Stard13"
"Prss232",6.35742608054887e-18,1.04058314526932,0.763,0.27,1.17250009203563e-13,"16","Prss23"
"Afap1l22",1.03053027684804e-17,0.517655489829946,0.632,0.159,1.90060698959084e-13,"16","Afap1l2"
"Ncam13",1.39200920207489e-17,0.843367096930831,0.842,0.306,2.56728257138672e-13,"16","Ncam1"
"Cd441",3.57850498688392e-17,0.71307751444681,0.658,0.184,6.59983674731001e-13,"16","Cd44"
"Sorbs23",9.80372618317411e-17,0.685983193186071,0.763,0.238,1.8081012199628e-12,"16","Sorbs2"
"Cdh21",1.25884744473093e-16,0.845058027485166,0.789,0.302,2.32169234231725e-12,"16","Cdh2"
"Paqr61",1.46394399035054e-16,0.371787762120306,0.342,0.049,2.69995190140351e-12,"16","Paqr6"
"Gap432",1.57342445794406e-16,0.892140493474369,0.605,0.151,2.90186672778622e-12,"16","Gap43"
"Dst1",1.70230632795146e-16,0.808616238716524,1,0.753,3.13956356064087e-12,"16","Dst"
"Cd59a2",2.03958794984432e-16,0.723793606734585,0.816,0.28,3.76161205589788e-12,"16","Cd59a"
"Fxyd13",2.28074838995076e-16,1.02280354630302,0.974,0.611,4.20638425558619e-12,"16","Fxyd1"
"Itga65",2.57524535579217e-16,0.959453083018019,0.842,0.327,4.7495250096875e-12,"16","Itga6"
"Timp33",5.24616392286755e-16,0.929499489336397,1,0.673,9.67550012294461e-12,"16","Timp3"
"Sfrp13",5.73395510815995e-16,1.04928986334563,0.947,0.522,1.05751334059794e-11,"16","Sfrp1"
"Sox61",6.75388579858189e-16,0.337231795512094,0.5,0.105,1.24561915783246e-11,"16","Sox6"
"Pcbp4",7.50174901853225e-16,0.74818984429851,0.868,0.415,1.3835475714879e-11,"16","Pcbp4"
"Ednrb3",7.76603233516411e-16,0.712579007546757,0.711,0.197,1.43228934357432e-11,"16","Ednrb"
"Lmo11",8.50714241161107e-16,0.450926643788216,0.474,0.099,1.56897227497343e-11,"16","Lmo1"
"Parp141",1.14042443064566e-15,0.476841324976101,0.579,0.137,2.10328477743979e-11,"16","Parp14"
"Utrn4",2.77100389281128e-15,0.567967008989225,0.947,0.421,5.11056247951184e-11,"16","Utrn"
"Gng22",3.06296952849897e-15,0.534721302229591,0.658,0.201,5.64903470141065e-11,"16","Gng2"
"Emp22",3.71221182017555e-15,0.769357961948648,0.895,0.454,6.84643225994977e-11,"16","Emp2"
"Dpysl4",3.82442731491147e-15,0.25844985465687,0.263,0.033,7.05339129689123e-11,"16","Dpysl4"
"Arpc1b3",3.95098762227334e-15,0.996432302841179,0.974,0.878,7.28680647175873e-11,"16","Arpc1b"
"Anxa51",7.49405140672349e-15,0.784548252435794,1,0.9,1.38212790094201e-10,"16","Anxa5"
"Atp8a1",7.57814730851844e-15,0.457365950903435,0.395,0.074,1.39763770811006e-10,"16","Atp8a1"
"Rcan11",1.11360241404692e-14,0.500724717061695,0.632,0.188,2.05381693222673e-10,"16","Rcan1"
"Ppip5k2",1.36685870139352e-14,0.640473835120002,0.632,0.202,2.52089750298007e-10,"16","Ppip5k2"
"Cyp39a11",1.934300413076e-14,0.342538465591863,0.421,0.084,3.56743025183607e-10,"16","Cyp39a1"
"Tubb2b",2.20022991806368e-14,0.708446696139564,0.868,0.387,4.05788403788485e-10,"16","Tubb2b"
"Emb",3.25670571684737e-14,0.493587894317084,0.342,0.058,6.0063423535816e-10,"16","Emb"
"Snx10",3.36992835968711e-14,0.371843841719331,0.605,0.168,6.21515887377093e-10,"16","Snx10"
"Capg1",6.08369088980854e-14,0.734411066690694,0.842,0.41,1.12201511080739e-09,"16","Capg"
"Plekho14",7.40288379294055e-14,0.669261035711486,0.868,0.422,1.36531385793203e-09,"16","Plekho1"
"Syt111",7.79427549344633e-14,0.672677113612223,0.763,0.309,1.43749822925631e-09,"16","Syt11"
"Lmna3",1.14507080743868e-13,0.892498165366959,1,0.84,2.11185409015915e-09,"16","Lmna"
"Pcdh20",1.49772337004297e-13,0.39813215840427,0.316,0.052,2.76225121137025e-09,"16","Pcdh20"
"Abca8b1",1.65498246357833e-13,0.766153482219992,0.632,0.198,3.05228415757751e-09,"16","Abca8b"
"Sgcd",2.12421401912158e-13,0.467977452308582,0.5,0.125,3.91768791546592e-09,"16","Sgcd"
"Tppp31",2.46003823780389e-13,0.887140328487848,0.789,0.342,4.53704852198172e-09,"16","Tppp3"
"Dtna",2.47966296547565e-13,0.312705553494891,0.289,0.045,4.57324240722674e-09,"16","Dtna"
"Lmo42",2.58921296598087e-13,0.692282351693208,0.974,0.708,4.77528547315852e-09,"16","Lmo4"
"Tuba1a4",3.23499280140199e-13,0.736863994285929,0.974,0.906,5.96629722362569e-09,"16","Tuba1a"
"Usp6nl",4.48608499931153e-13,0.403881589762897,0.553,0.151,8.27368656423026e-09,"16","Usp6nl"
"Nr2f24",6.02931941800355e-13,0.709096178387284,0.868,0.395,1.11198738026239e-08,"16","Nr2f2"
"Pmp222",7.21580895752598e-13,0.806561343286998,1,0.697,1.33081164603652e-08,"16","Pmp22"
"Mvb12b",8.47567159484137e-13,0.513066855686089,0.632,0.211,1.56316811223659e-08,"16","Mvb12b"
"Zfp428",8.85505466972526e-13,0.367296752423397,0.605,0.188,1.63313773273743e-08,"16","Zfp428"
"Bcl7a",9.5024453577559e-13,0.393994685504131,0.605,0.187,1.75253599733092e-08,"16","Bcl7a"
"Zswim6",9.63591445237387e-13,0.548424660855879,0.579,0.182,1.77715170245131e-08,"16","Zswim6"
"Ahr",9.72851717239552e-13,0.382117371073632,0.421,0.092,1.79423042210491e-08,"16","Ahr"
"Celf23",1.04555001306104e-12,0.817806157844669,0.921,0.535,1.92830788908848e-08,"16","Celf2"
"Thsd7a1",1.5271276940566e-12,0.389231713174293,0.5,0.128,2.81648160614858e-08,"16","Thsd7a"
"Qk3",3.09001100713807e-12,0.711345217571572,0.974,0.789,5.69890730046474e-08,"16","Qk"
"Matn41",3.80483490652229e-12,0.616603577366075,0.553,0.158,7.01725701809906e-08,"16","Matn4"
"Gulp1",4.28580858239902e-12,0.630958012399874,0.763,0.348,7.90431676851852e-08,"16","Gulp1"
"Zfp24",4.39499478698183e-12,0.507835194477354,0.763,0.325,8.10568888563059e-08,"16","Zfp24"
"Nid13",5.54940547029304e-12,0.666923840397572,1,0.828,1.02347685088615e-07,"16","Nid1"
"Sorcs2",8.27461498860609e-12,0.475545655417613,0.474,0.13,1.52608724234862e-07,"16","Sorcs2"
"Hspb23",9.28838664711565e-12,0.52905839926221,0.684,0.25,1.71305714932754e-07,"16","Hspb2"
"Tgfbr31",9.93952578373154e-12,0.507200849245252,0.711,0.266,1.83314674029361e-07,"16","Tgfbr3"
"Cd94",1.39627129302623e-11,0.683375166071684,1,0.731,2.57514314572827e-07,"16","Cd9"
"Itga13",1.61394807186322e-11,0.467527271760391,0.789,0.334,2.97660442893734e-07,"16","Itga1"
"Kif1a",1.63670751989785e-11,0.317121116556976,0.342,0.071,3.0185796789476e-07,"16","Kif1a"
