"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Csk",3.7171213312597e-10,0.313595328959644,0.33,0.107,6.68672956280308e-06,"12","Csk"
"Ptges3l2",3.76003430816802e-10,0.294431589822294,0.318,0.099,6.76392571696344e-06,"12","Ptges3l"
"Ndufb103",3.83008291956922e-10,0.325712610290213,0.818,0.48,6.88993616401307e-06,"12","Ndufb10"
"Fh12",4.00748800774017e-10,0.326729479647998,0.432,0.167,7.20907017712378e-06,"12","Fh1"
"Ptma4",4.20927563658521e-10,0.34570441015182,1,0.915,7.57206594265314e-06,"12","Ptma"
"Arid5b1",4.28290687527218e-10,0.407909260944149,0.591,0.267,7.70452117792712e-06,"12","Arid5b"
"Junb5",4.28312074583905e-10,0.67850466734963,0.864,0.581,7.70490590968987e-06,"12","Junb"
"Slc25a32",4.39707050892435e-10,0.405277553244375,0.955,0.671,7.90989013850401e-06,"12","Slc25a3"
"Prkacb",5.69699675605743e-10,0.498231895666478,0.455,0.188,1.02483274644717e-05,"12","Prkacb"
"Cited23",5.71725169032157e-10,0.389025810068924,0.318,0.1,1.02847640657195e-05,"12","Cited2"
"Rcn33",6.65058081061546e-10,0.276779728480737,0.443,0.169,1.19637298202161e-05,"12","Rcn3"
"Spred11",6.87123957155651e-10,0.309547993862427,0.33,0.107,1.2360672865273e-05,"12","Spred1"
"Vapa2",7.13173301064581e-10,0.312087243966036,0.739,0.37,1.28292745128507e-05,"12","Vapa"
"Slc38a22",8.55264820085732e-10,0.428175363781085,0.693,0.365,1.53853588485222e-05,"12","Slc38a2"
"Pole41",8.75607759570675e-10,0.273999650103534,0.352,0.122,1.57513079869169e-05,"12","Pole4"
"Phactr2",9.17271062584394e-10,0.294391124358373,0.568,0.245,1.65007891448307e-05,"12","Phactr2"
"Fosb5",1.02372167132036e-09,0.451808672781251,0.773,0.414,1.8415729145382e-05,"12","Fosb"
"Zfp36l14",1.04804456199135e-09,0.386750393538561,0.875,0.534,1.88532736256624e-05,"12","Zfp36l1"
"Hif1a1",1.08974653671936e-09,0.348818762692704,0.67,0.322,1.96034504490445e-05,"12","Hif1a"
"Idh23",1.10228647969847e-09,0.298686960645727,0.739,0.403,1.98290314832958e-05,"12","Idh2"
"Nr4a14",1.12432397923927e-09,0.68365987409355,0.67,0.414,2.02254640625352e-05,"12","Nr4a1"
"Ccnl13",1.12754285737139e-09,0.459332286184044,0.83,0.474,2.02833684612539e-05,"12","Ccnl1"
"Oat2",1.20152479521107e-09,0.269370560465709,0.614,0.271,2.1614229541052e-05,"12","Oat"
"Rpl22l12",1.2392044048264e-09,0.424669282046947,0.943,0.682,2.22920480384222e-05,"12","Rpl22l1"
"Mzt21",1.33394322521928e-09,0.776226482344934,0.352,0.133,2.39963046784696e-05,"12","Mzt2"
"Chchd103",1.34015279059028e-09,0.329815273480729,0.489,0.203,2.41080085499285e-05,"12","Chchd10"
"Atp2a22",1.50391820608001e-09,0.26498585594878,0.784,0.456,2.70539846091733e-05,"12","Atp2a2"
"Tspan121",1.59369265398904e-09,0.356111207800164,0.398,0.149,2.86689371526088e-05,"12","Tspan12"
"Ndufv23",1.60357564035847e-09,0.325982035553391,0.739,0.4,2.88467221944084e-05,"12","Ndufv2"
"Gapdh3",1.74595665886895e-09,0.334319723713998,0.943,0.622,3.14080143363935e-05,"12","Gapdh"
"Hspa21",1.78784905786181e-09,0.332163654240524,0.295,0.094,3.21616167018761e-05,"12","Hspa2"
"Jund4",2.03675898551361e-09,0.621794494723988,0.943,0.766,3.66392573904044e-05,"12","Jund"
"Bola11",2.04048730907967e-09,0.308615305522637,0.307,0.101,3.67063262030342e-05,"12","Bola1"
"Rbms13",2.08065727333395e-09,0.340716992700402,0.739,0.392,3.74289436900044e-05,"12","Rbms1"
"Hnrnpa2b12",2.14869906683058e-09,0.490579713439916,0.909,0.639,3.86529475132152e-05,"12","Hnrnpa2b1"
"Ubxn11",2.31769047287187e-09,0.312502256097488,0.773,0.424,4.16929339164921e-05,"12","Ubxn1"
"Prkar1a2",2.36456039647365e-09,0.330633457628254,0.864,0.519,4.25360769721645e-05,"12","Prkar1a"
"H3f3b4",2.48135391772544e-09,0.387649358532618,1,0.851,4.4637075625963e-05,"12","H3f3b"
"Cbx31",2.48681147007681e-09,0.398158571017241,0.693,0.392,4.47352515352117e-05,"12","Cbx3"
"Cox7a23",2.52226630613725e-09,0.347053960575204,0.932,0.661,4.5373048581103e-05,"12","Cox7a2"
"Ifrd12",2.77640041972897e-09,0.465782024298557,0.58,0.28,4.99446671505045e-05,"12","Ifrd1"
"Snrpf2",2.98019138373344e-09,0.342008371259592,0.739,0.383,5.36106628019808e-05,"12","Snrpf"
"Btg13",3.30935418712286e-09,0.617166090263866,0.875,0.584,5.95319724721531e-05,"12","Btg1"
"Ndufb53",3.35123300542162e-09,0.381874456241814,0.818,0.49,6.02853305345295e-05,"12","Ndufb5"
"BC0285281",3.53454576422560e-09,0.31570965769054,0.455,0.185,6.35829437526542e-05,"12","BC028528"
"Chmp4b3",3.54823781497304e-09,0.31414786484121,0.705,0.368,6.382925005355e-05,"12","Chmp4b"
"Nr4a23",3.74107976873938e-09,0.726805883224872,0.58,0.304,6.72982839598528e-05,"12","Nr4a2"
"Cap12",4.29412332466704e-09,0.345495449660015,0.534,0.239,7.72469844874354e-05,"12","Cap1"
"Samd42",4.33261894384937e-09,0.273200333171663,0.284,0.091,7.79394821809064e-05,"12","Samd4"
"Amotl11",4.81504225863342e-09,0.298586306940014,0.591,0.277,8.66177951905565e-05,"12","Amotl1"
"Arhgdib",4.84173398255213e-09,0.5560782718459,0.295,0.1,8.70979526121302e-05,"12","Arhgdib"
"Ndufb63",5.44475817945068e-09,0.277401806128618,0.682,0.363,9.79457548901382e-05,"12","Ndufb6"
"Bambi2",5.47287564227712e-09,0.451976240912798,0.341,0.123,9.84515599289231e-05,"12","Bambi"
"Smim11",5.71621615473928e-09,0.273591327167359,0.614,0.292,0.000102829012407605,"12","Smim11"
"Mcrs1",5.71917503107204e-09,0.291084640696116,0.455,0.185,0.000102882239633955,"12","Mcrs1"
"Mcam2",5.98334798967352e-09,0.446762010132044,0.716,0.404,0.000107634446986237,"12","Mcam"
"Qrich1",6.42223402283654e-09,0.307883282236285,0.352,0.129,0.000115529567836807,"12","Qrich1"
"Hspd1",6.42536361994808e-09,0.294445551038797,0.523,0.238,0.000115585866159246,"12","Hspd1"
"Atp6ap2",6.85305787159776e-09,0.253241398655765,0.432,0.169,0.000123279658052172,"12","Atp6ap2"
"H3f3a4",7.17462819822684e-09,0.359445889687092,0.977,0.831,0.000129064386657903,"12","H3f3a"
"Anxa12",7.75609246034859e-09,0.295226564679278,0.5,0.223,0.000139524347269211,"12","Anxa1"
"Urod",8.10759837830467e-09,0.252196221836455,0.364,0.133,0.000145847587227323,"12","Urod"
"Mrpl231",9.33840298451378e-09,0.369232579002525,0.625,0.333,0.000167988531288418,"12","Mrpl23"
"Zfp1311",9.36049908832555e-09,0.294016692293627,0.352,0.132,0.000168386018099888,"12","Zfp131"
"Gpi12",9.48413891808147e-09,0.368235293570524,0.727,0.423,0.000170610174997368,"12","Gpi1"
"Polr1d1",9.86687173021242e-09,0.386742849017964,0.705,0.395,0.000177495155554791,"12","Polr1d"
"Pfn13",1.00485920161057e-08,0.368624265914371,0.943,0.71,0.000180764121777726,"12","Pfn1"
"Nptn2",1.00566597864652e-08,0.326319019818422,0.648,0.324,0.000180909252898723,"12","Nptn"
"Ndufs82",1.12268713224048e-08,0.297709093240046,0.648,0.327,0.00020196018821874,"12","Ndufs8"
"Stk38l2",1.17069211360007e-08,0.334947154773886,0.352,0.131,0.000210595804315516,"12","Stk38l"
"Cox7b2",1.19546489570137e-08,0.270806752451086,0.864,0.534,0.00021505218008772,"12","Cox7b"
"Mdh22",1.22870910288318e-08,0.270522765630051,0.773,0.446,0.000221032480517654,"12","Mdh2"
"Purb3",1.23613785199932e-08,0.350636039144406,0.83,0.48,0.000222368838196158,"12","Purb"
"Sep152",1.29609182662139e-08,0.35556650722316,0.875,0.58,0.000233153958690922,"12","Sep15"
"Ptms3",1.34326170292936e-08,0.343640424707045,0.955,0.755,0.000241639347739963,"12","Ptms"
"Rsbn1l",1.39606719637091e-08,0.303926666021779,0.5,0.215,0.000251138527955163,"12","Rsbn1l"
"Strap1",1.40768893311836e-08,0.320768297072798,0.523,0.24,0.000253229162178663,"12","Strap"
"Maged14",1.48874417971045e-08,0.294795165065762,0.58,0.285,0.000267810190488113,"12","Maged1"
"Nfia2",1.52976099296047e-08,0.315207493556503,0.784,0.457,0.000275188705023658,"12","Nfia"
"Pgam11",1.56250602754368e-08,0.255423146475536,0.636,0.317,0.000281079209294833,"12","Pgam1"
"Ywhaq3",1.58709646718662e-08,0.300908506511568,0.864,0.507,0.000285502783482202,"12","Ywhaq"
"Gpx42",1.78644958880737e-08,0.332480834377174,0.932,0.62,0.000321364416530558,"12","Gpx4"
"1110059E24Rik",1.8650100303656e-08,0.291906903809183,0.33,0.12,0.000335496654362468,"12","1110059E24Rik"
"Zfand53",2.122757293959e-08,0.49838268460992,0.75,0.461,0.000381862809610284,"12","Zfand5"
"Egr15",2.13031583802943e-08,0.353431587023505,0.739,0.389,0.000383222516103115,"12","Egr1"
"Arf42",2.13977044672402e-08,0.26819609035564,0.841,0.467,0.000384923305661183,"12","Arf4"
"Itm2b4",2.2724161744919e-08,0.338715204604952,0.977,0.793,0.000408784945629347,"12","Itm2b"
"Vangl1",2.28410957880444e-08,0.277897449893837,0.261,0.082,0.000410888472131131,"12","Vangl1"
"Uqcrq3",2.35440303565903e-08,0.269575835470134,0.898,0.585,0.000423533562084702,"12","Uqcrq"
"Bcr1",2.37288999453807e-08,0.480457664600424,0.42,0.174,0.000426859181117453,"12","Bcr"
"Snrpb1",2.45777164275448e-08,0.285464927852028,0.841,0.521,0.000442128540815103,"12","Snrpb"
"Ppp1r101",2.5039056217558e-08,0.301099101937981,0.443,0.188,0.000450427582297651,"12","Ppp1r10"
"Ndufa23",2.61169831551868e-08,0.284956265779889,0.92,0.575,0.000469818409978655,"12","Ndufa2"
"Tbx32",2.81689752720683e-08,0.314715137885668,0.295,0.103,0.000506731696169236,"12","Tbx3"
"Rrm12",3.08345613552534e-08,0.299000555210147,0.261,0.084,0.000554682924219654,"12","Rrm1"
"Siva13",3.20407675692761e-08,0.280999039017501,0.398,0.162,0.000576381367803708,"12","Siva1"
"Nhp2l13",3.48144035533178e-08,0.555678090025381,0.682,0.386,0.000626276305520633,"12","Nhp2l1"
"Comt",3.49073952721604e-08,0.295110934272576,0.511,0.237,0.000627949133550894,"12","Comt"
"Sipa1l21",3.54139498818094e-08,0.287682684780368,0.432,0.181,0.00063706154442387,"12","Sipa1l2"
"Ccdc174",4.12190693815884e-08,0.440336246315278,0.341,0.132,0.000741489839105394,"12","Ccdc174"
"Timm17a",4.31950562243222e-08,0.258472491560866,0.568,0.285,0.000777035866419331,"12","Timm17a"
"Mat2a1",4.32966151918705e-08,0.259222918468042,0.682,0.352,0.000778862810686558,"12","Mat2a"
"Rbfox21",5.33775345416365e-08,0.319795711077752,0.511,0.247,0.000960208468869499,"12","Rbfox2"
"Inpp5a2",5.51702144974606e-08,0.285291411814249,0.375,0.148,0.000992456988594818,"12","Inpp5a"
"Oaz11",5.56005563855257e-08,0.274885742482771,0.989,0.734,0.00100019840881922,"12","Oaz1"
"Rps15a2",5.99852383815494e-08,0.269758276455818,0.977,0.857,0.00107907445324569,"12","Rps15a"
"Cdk11b1",6.11569613175702e-08,0.704853372920549,0.568,0.301,0.00110015257714177,"12","Cdk11b"
"Galnt1",6.2174269550265e-08,0.349042041073729,0.443,0.2,0.00111845293493972,"12","Galnt1"
"Rsl1d1",6.4124779085391e-08,0.25205953778542,0.409,0.171,0.0011535406509671,"12","Rsl1d1"
"Cstf31",6.78844558193211e-08,0.320212382298837,0.398,0.163,0.00122117347573377,"12","Cstf3"
"Rps73",7.00291777090999e-08,0.297985674926705,0.977,0.832,0.001259754877809,"12","Rps7"
"Arih11",7.35846450117854e-08,0.478760448254815,0.489,0.237,0.00132371417911701,"12","Arih1"
"Cldnd11",7.37545419360838e-08,0.264046246217113,0.443,0.193,0.00132677045488821,"12","Cldnd1"
"Rps82",8.07807262704378e-08,0.254662376600447,0.966,0.909,0.00145316448487891,"12","Rps8"
"Srsf31",8.17551857472962e-08,0.327750314969369,0.886,0.579,0.00147069403640811,"12","Srsf3"
"Hivep2",9.52318977676071e-08,0.40398733090859,0.432,0.19,0.00171312660894148,"12","Hivep2"
"Rpl193",1.0964088493394e-07,0.254681238236793,0.977,0.87,0.00197232987907666,"12","Rpl19"
"Psmb31",1.15248853447496e-07,0.276433755741012,0.773,0.453,0.002073211624667,"12","Psmb3"
"Tpm44",1.15459258632153e-07,0.317879671975313,0.864,0.525,0.00207699660353379,"12","Tpm4"
"Ppig",1.2503244372796e-07,0.363437685147792,0.636,0.343,0.00224920863022227,"12","Ppig"
"Rbm32",1.33230306122026e-07,0.315556092357254,0.966,0.657,0.00239667997682913,"12","Rbm3"
"Snrpc",1.39780050526696e-07,0.279190541384888,0.591,0.323,0.00251450332892474,"12","Snrpc"
"Tgfb1i12",1.46425857971645e-07,0.278339482628561,0.591,0.293,0.00263405475905192,"12","Tgfb1i1"
"Rps162",1.51802769004154e-07,0.273950338022963,0.966,0.867,0.00273078001161573,"12","Rps16"
"Sept114",1.52201493574361e-07,0.31926399293925,0.693,0.38,0.00273795266790918,"12","Sept11"
"Ptp4a12",1.54885299306755e-07,0.369428262595329,0.523,0.284,0.00278623164922922,"12","Ptp4a1"
"Eif1b2",1.58774162740013e-07,0.406822003096416,0.602,0.311,0.0028561884135301,"12","Eif1b"
"Rheb3",1.83976912829484e-07,0.393499372232167,0.795,0.465,0.00330956068488958,"12","Rheb"
"Lix1l1",1.95958300398995e-07,0.251708312899545,0.307,0.117,0.00352509386587753,"12","Lix1l"
"Psmb51",2.2659855354538e-07,0.262929651872428,0.716,0.417,0.00407628137972784,"12","Psmb5"
"Mrfap11",2.2675970033716e-07,0.265474780376791,0.807,0.513,0.00407918024936516,"12","Mrfap1"
"Eif4a13",2.3338371568299e-07,0.290763815471652,0.92,0.652,0.00419833966142132,"12","Eif4a1"
"Nop581",2.37385967351968e-07,0.48796475641675,0.42,0.2,0.00427033616669456,"12","Nop58"
"Sap181",2.4775640341546e-07,0.842986601452707,0.58,0.324,0.00445688994104072,"12","Sap18"
"Tra2b1",2.65864379495473e-07,0.351117949266845,0.693,0.4,0.00478263432274406,"12","Tra2b"
"9530068E07Rik1",2.81947782669965e-07,0.258138125236973,0.489,0.225,0.00507195866245,"12","9530068E07Rik"
"Gde1",2.95111986153342e-07,0.31645203417526,0.409,0.191,0.00530876951891247,"12","Gde1"
"Tpi12",2.96042583283817e-07,0.289906557722633,0.67,0.376,0.00532551003069259,"12","Tpi1"
"Rpl102",3.33912637197494e-07,0.318207417216943,0.955,0.78,0.00600675443054572,"12","Rpl10"
"Calm32",4.15613158869859e-07,0.29780959979356,0.636,0.352,0.00747646511490989,"12","Calm3"
"Midn3",4.40458040994671e-07,0.288666792242994,0.557,0.29,0.00792339969945314,"12","Midn"
"Ythdc11",4.57675618290349e-07,0.536288101598216,0.602,0.32,0.00823312669742508,"12","Ythdc1"
"Srsf9",5.02201592361195e-07,0.267014433107408,0.591,0.318,0.00903410444498554,"12","Srsf9"
"Csrnp14",5.68834574708733e-07,0.345017139108238,0.42,0.192,0.0102327651644354,"12","Csrnp1"
"Cbx41",5.90742123695261e-07,0.254831846484676,0.284,0.108,0.010626860063154,"12","Cbx4"
"Vapb",6.02624039915554e-07,0.289982109427368,0.42,0.197,0.0108406038540409,"12","Vapb"
"Asxl2",6.63587649582606e-07,0.527486840167361,0.375,0.159,0.0119372782283415,"12","Asxl2"
"Rpl183",6.80629430801116e-07,0.276162247922643,1,0.815,0.0122438428306813,"12","Rpl18"
"Tomm20",6.95313748320197e-07,0.267774967485245,0.784,0.48,0.012507999018532,"12","Tomm20"
"Selk2",7.3523704810386e-07,0.375358342012524,0.875,0.583,0.0132261792583403,"12","Selk"
"Tceal8",7.72346350409971e-07,0.307143248519689,0.409,0.195,0.013893738497525,"12","Tceal8"
"Ccdc88a",8.08610017758094e-07,0.250247502084206,0.466,0.224,0.0145460856094504,"12","Ccdc88a"
"Ndufaf22",1.04648958510141e-06,0.288398709840505,0.33,0.138,0.0188253011463892,"12","Ndufaf2"
"Rbmxl1",1.05136897815893e-06,0.282237232022166,0.386,0.176,0.0189130765481011,"12","Rbmxl1"
"Cfl15",1.08497321182184e-06,0.299284309941683,0.955,0.699,0.0195175831074631,"12","Cfl1"
"Nfkbiz2",1.11778521186115e-06,0.367446846900032,0.432,0.212,0.0201078381761702,"12","Nfkbiz"
"Txnl11",1.43735042835166e-06,0.301605391081946,0.58,0.325,0.0258564968556181,"12","Txnl1"
"Rps3a11",1.66757009806313e-06,0.252547391752825,0.966,0.863,0.0299979184940577,"12","Rps3a1"
"Hnrnpa03",1.71896295707218e-06,0.263555894348503,0.875,0.558,0.0309224246347714,"12","Hnrnpa0"
"Rab142",1.85899428528175e-06,0.283811986513136,0.761,0.472,0.0334414481979335,"12","Rab14"
"Crem2",2.19845040648741e-06,0.358401259556095,0.398,0.195,0.0395479243623021,"12","Crem"
"Cxx1a1",2.27904694336465e-06,0.261186845937932,0.443,0.212,0.0409977754641868,"12","Cxx1a"
"Tceb21",2.44295921369563e-06,0.264931432247916,0.955,0.693,0.0439463932951708,"12","Tceb2"
"Galnt181",2.8738327707935e-06,0.286558068911434,0.398,0.184,0.0516973777138042,"12","Galnt18"
"1110004F10Rik",3.18316863982967e-06,0.295077165880428,0.625,0.35,0.0572620206618959,"12","1110004F10Rik"
"Rbm71",3.43526528566551e-06,0.253969829350395,0.409,0.196,0.0617969872238369,"12","Rbm7"
"Magoh2",3.56144743846187e-06,0.260541794140323,0.602,0.322,0.0640668779704906,"12","Magoh"
"Fam104a1",3.5988215998735e-06,0.258701596446765,0.568,0.306,0.0647392017601244,"12","Fam104a"
"Ptrf2",3.62197677719622e-06,0.305932027578959,0.898,0.636,0.0651557402449828,"12","Ptrf"
"Adamts14",3.77321874288402e-06,0.362863148889532,0.807,0.573,0.0678764319657406,"12","Adamts1"
"Tuba1a4",3.90595816513273e-06,0.294792440134842,0.864,0.614,0.0702642814325727,"12","Tuba1a"
"Mrps17",3.92659068657523e-06,0.305921880165907,0.42,0.215,0.0706354398608019,"12","Mrps17"
"Rpl7a2",4.04469285644737e-06,0.251575819335746,0.955,0.732,0.0727599797946318,"12","Rpl7a"
"Akr1b33",4.08344685607054e-06,0.303165803176132,0.409,0.199,0.073457125493853,"12","Akr1b3"
"Tln12",4.39581127138333e-06,0.25169554380848,0.727,0.44,0.0790762489609147,"12","Tln1"
"Tprgl3",4.65951727376482e-06,0.263964786890328,0.693,0.411,0.0838200562377554,"12","Tprgl"
"Eif1a3",4.78992907617328e-06,0.307620572656951,0.398,0.191,0.0861660341512812,"12","Eif1a"
"Rbbp6",5.60772701703916e-06,0.375859038116032,0.659,0.403,0.100877401309518,"12","Rbbp6"
"Paf1",5.89192488312291e-06,0.276637320332971,0.284,0.119,0.105989836722498,"12","Paf1"
"Birc22",6.3121516508469e-06,0.250889517286598,0.352,0.16,0.113549296047085,"12","Birc2"
"Arid1a",8.16673515078164e-06,0.301893063820167,0.42,0.204,0.146911398627411,"12","Arid1a"
"Rplp02",8.41033547404066e-06,0.252793137545512,0.955,0.735,0.151293524842517,"12","Rplp0"
"Btg23",8.57453814843985e-06,0.380529517381216,0.784,0.573,0.154247366752284,"12","Btg2"
"Dnajb61",9.31702003139172e-06,0.636068805636361,0.659,0.419,0.167603873344706,"12","Dnajb6"
"Cirbp2",1.01169618790916e-05,0.250589130876263,0.67,0.405,0.181994027242979,"12","Cirbp"
"Txn12",1.19568193733483e-05,0.251219920700175,0.886,0.563,0.215091223707163,"12","Txn1"
"Filip12",1.35503242465553e-05,0.335054624427258,0.477,0.245,0.243756782871283,"12","Filip1"
"Hbegf3",1.40333225507727e-05,0.38855592013059,0.284,0.125,0.252445439365851,"12","Hbegf"
"Cdkn1a3",1.44519661337554e-05,0.398949057124203,0.455,0.257,0.259976418780126,"12","Cdkn1a"
"Filip1l2",1.70871398110155e-05,0.29189498738499,0.659,0.42,0.307380558060357,"12","Filip1l"
"Hadh2",1.77634477055893e-05,0.278053211797949,0.455,0.249,0.319546660775846,"12","Hadh"
"Uqcrc11",1.85256596746475e-05,0.265738355505222,0.625,0.367,0.333258091887234,"12","Uqcrc1"
"Trib22",2.02843532604588e-05,0.299941244270519,0.364,0.173,0.364895230802393,"12","Trib2"
"Ddx3x2",2.10875409620663e-05,0.380417977708041,0.682,0.448,0.379343774366611,"12","Ddx3x"
"Rpl293",2.18325515693409e-05,0.263304262617295,0.773,0.502,0.392745770180874,"12","Rpl29"
"Ppib3",2.28668135691465e-05,0.267209330418997,0.909,0.656,0.411351109295377,"12","Ppib"
"Foxc11",2.51331903161636e-05,0.279089156889726,0.33,0.153,0.452120960597467,"12","Foxc1"
"Ppp2ca",2.92558152060055e-05,0.333401144627952,0.614,0.389,0.526282859740833,"12","Ppp2ca"
"Hnrnpdl1",3.44059035778993e-05,0.270592714192848,0.614,0.376,0.61892779946283,"12","Hnrnpdl"
"Rps182",3.46164713604257e-05,0.252567922555874,0.966,0.822,0.622715703302698,"12","Rps18"
"Zfp364",3.98562232357971e-05,0.264495892696183,0.67,0.4,0.716973599788754,"12","Zfp36"
"Fam220a1",4.26561856325767e-05,0.308733626289772,0.307,0.153,0.767342123344423,"12","Fam220a"
"Lamp22",6.27066000780359e-05,0.27711332733681,0.557,0.332,1,"12","Lamp2"
"Jun4",6.35593231139437e-05,0.50559848668253,0.83,0.643,1,"12","Jun"
"Smpdl3a3",0.000115193809570944,0.267303307539514,0.568,0.342,1,"12","Smpdl3a"
"Fam96b1",0.000117661323694736,0.265140650795353,0.489,0.289,1,"12","Fam96b"
"Taf1d1",0.000138410050234065,0.252102862199028,0.432,0.239,1,"12","Taf1d"
"Fos3",0.000154112543496919,0.302626896111983,0.773,0.585,1,"12","Fos"
"Pqbp1",0.000165387006446967,0.280709031026802,0.273,0.129,1,"12","Pqbp1"
"Hmgn21",0.000171506392289467,0.266882264028284,0.398,0.221,1,"12","Hmgn2"
"Dusp52",0.000283829545158316,0.293425792899658,0.261,0.126,1,"12","Dusp5"
"Whsc1l11",0.000399394075737754,0.258023179273118,0.477,0.277,1,"12","Whsc1l1"
"Xist2",0.000474173427318947,0.367961693889944,0.568,0.387,1,"12","Xist"
"Cdkn1b1",0.00077201071928182,0.277128074374032,0.318,0.177,1,"12","Cdkn1b"
"Slc3a23",0.00100363203264934,0.259949657550876,0.545,0.362,1,"12","Slc3a2"
"Ndel11",0.00120512971240199,0.294505444018396,0.443,0.284,1,"12","Ndel1"
"Id34",0.00120520620063466,0.464189928046774,0.852,0.694,1,"12","Id3"
"Dcn1",1.97333013649246e-276,4.31365161385838,0.927,0.033,3.54982358253629e-272,"13","Dcn"
"Lum1",1.6212356364491e-148,2.77888352432222,0.556,0.023,2.91644078640829e-144,"13","Lum"
"Dpt1",1.22313037432152e-114,2.43995551300274,0.411,0.014,2.20028923036698e-110,"13","Dpt"
"Mfap41",3.47747269071254e-92,2.19797747435702,0.384,0.019,6.25562562332279e-88,"13","Mfap4"
"Prelp",1.54624895114911e-89,2.1083443818179,0.298,0.007,2.78154723822213e-85,"13","Prelp"
"Col3a11",9.92688184706215e-89,2.3705875145927,0.642,0.099,1.78574677546801e-84,"13","Col3a1"
"Ifi27l2a",7.25552300345433e-83,2.29305914750494,0.338,0.016,1.3051960330914e-78,"13","Ifi27l2a"
"Htra31",1.08171453658882e-74,1.96050404540777,0.272,0.009,1.94589627986963e-70,"13","Htra3"
"Gsn1",6.11997318401356e-73,3.65559688857495,0.788,0.269,1.1009219760722e-68,"13","Gsn"
"Col1a11",7.09701599971998e-69,2.41739483345931,0.497,0.069,1.27668220818963e-64,"13","Col1a1"
"Mfap51",1.25228963678818e-63,2.33137374871571,0.417,0.05,2.25274382761826e-59,"13","Mfap5"
"Bgn1",2.40171774803176e-63,2.62234472154568,0.762,0.29,4.32045005693433e-59,"13","Bgn"
"Cfh1",6.43685914616481e-61,2.28681121694336,0.437,0.06,1.15792659180359e-56,"13","Cfh"
"Postn1",6.17812760626233e-58,2.56465615906369,0.411,0.054,1.11138337509053e-53,"13","Postn"
"Lgals14",9.72421014100546e-56,2.03773879427762,0.775,0.321,1.74928816226547e-51,"13","Lgals1"
"Col1a22",6.10632766184126e-49,2.38176638522575,0.649,0.229,1.09846728308862e-44,"13","Col1a2"
"Fbln12",1.54178849167178e-43,1.89454141543564,0.298,0.036,2.77352331766837e-39,"13","Fbln1"
"Apoe1",5.12655106466058e-43,2.9373294095078,0.483,0.121,9.22215271021792e-39,"13","Apoe"
"Igfbp75",2.31027420388211e-39,1.33345364781289,0.848,0.499,4.15595226536352e-35,"13","Igfbp7"
"Vim3",4.5466954654527e-38,1.19145397959374,0.94,0.864,8.17905047280287e-34,"13","Vim"
"Fth11",1.97224682587253e-34,1.00809459513752,0.907,0.869,3.54787481506209e-30,"13","Fth1"
"Ccdc801",1.84810637031692e-31,2.05519073032017,0.543,0.226,3.32455854956312e-27,"13","Ccdc80"
"Rpsa1",2.29288664886784e-30,0.944496178018054,0.874,0.839,4.12467379264836e-26,"13","Rpsa"
"Mgp3",4.21089677719039e-26,1.43994896904187,0.821,0.645,7.57498221248779e-22,"13","Mgp"
"Gpx32",1.25510025158607e-24,1.79136032627404,0.252,0.049,2.25779984257818e-20,"13","Gpx3"
"S100a62",7.79947222815126e-22,1.76013715863039,0.589,0.371,1.40304705912213e-17,"13","S100a6"
"Pcolce2",2.26724579699658e-20,1.67308948899585,0.272,0.07,4.07854846421715e-16,"13","Pcolce"
"Rpl121",5.90099930944016e-20,0.900369504982358,0.755,0.789,1.06153076577519e-15,"13","Rpl12"
"Rplp12",7.5839933719903e-20,0.719758961184197,0.907,0.878,1.36428456768733e-15,"13","Rplp1"
"Lrp12",2.15457165563619e-18,1.74126501597564,0.305,0.098,3.87585895132395e-14,"13","Lrp1"
"Rbp12",5.75741517783819e-18,1.6743767454111,0.45,0.222,1.03570141634131e-13,"13","Rbp1"
"Ftl13",1.72829700738095e-17,0.824057898339025,0.808,0.825,3.10903348657759e-13,"13","Ftl1"
"Cst32",1.92945447006454e-16,1.08639901477242,0.768,0.784,3.47089564619911e-12,"13","Cst3"
"Sparc3",2.5837789789141e-16,0.9833133272213,0.841,0.832,4.64796000516857e-12,"13","Sparc"
"Tpt14",1.93756283787018e-15,0.40262515340426,0.967,0.962,3.48548178904467e-11,"13","Tpt1"
"Rpl82",2.41301495749959e-15,0.720032200188795,0.815,0.857,4.34077260704601e-11,"13","Rpl8"
"Rarres24",3.18208646537765e-14,1.45893059486296,0.358,0.164,5.72425534256785e-10,"13","Rarres2"
"Rps52",4.82836021164421e-13,0.649687015510168,0.768,0.865,8.68573718472678e-09,"13","Rps5"
"Ptgis3",4.90879606263791e-13,1.56132301029874,0.285,0.111,8.83043323707934e-09,"13","Ptgis"
"Mmp22",2.16577706766654e-11,1.63053463872728,0.311,0.147,3.89601636702533e-07,"13","Mmp2"
"Rps215",8.48303623441706e-11,0.63283785708407,0.775,0.816,1.52601338820928e-06,"13","Rps2"
"Rps4x3",8.96265494189314e-11,0.517154332154289,0.834,0.873,1.61229199749716e-06,"13","Rps4x"
"Rpl10a3",1.62353403199788e-10,0.56490347707936,0.728,0.811,2.92057537016099e-06,"13","Rpl10a"
"Rpl132",2.72057182596454e-10,0.436270581588421,0.927,0.903,4.89403665772761e-06,"13","Rpl13"
